Year,Month,low_sss,low_sst,low_sla,low_uwind,low_vwind,low_ucurr,low_vcurr,low_evap,low_ppt,low_runoff
2013,11,36.89997134503955,23.40337570963539,0.044518195266272195,-7.290445277676779,1.8095381887706778,-0.07101366055864819,-0.023372710053189024,-6.541453165973902e-08,3.744655603278814e-09,0.0
2013,12,36.904819172885205,23.966108931771334,0.047172633136094676,-6.188757715140574,1.2366128797538183,-0.0562458459822428,-0.015361011660652311,-5.2880214889736494e-08,4.3968712319518925e-09,0.0
2014,1,36.990334035440334,24.909165791776545,0.03752041420118343,-6.320278212163576,2.182751149997203,-0.062005185771846494,-0.017841269742262127,-5.562639824430487e-08,7.335564402041664e-09,0.0
2014,2,36.92594629983903,25.96253006212671,0.02729792899408284,-6.157090957348164,1.7823127360033566,-0.07405860111625044,-0.010376878432331853,-5.333986355401225e-08,8.780941115694298e-09,0.0
2014,3,36.96546128691961,26.276412373165044,0.0361621301775148,-6.637158726094037,2.2381198788888357,-0.06977385132003179,-0.012029476716515839,-6.332317823978885e-08,9.912292920208124e-09,0.0
2014,4,37.1655190616222,26.417197141285044,0.044277218934911246,-5.158960181580492,0.657923297915255,-0.04237957660400876,-0.006151006097499606,-5.279540876426666e-08,6.851856316126101e-09,0.0
2014,5,37.04029751536887,25.78392717707235,0.05206849112426036,-6.013255161646555,1.1594622502841894,-0.037851750028881755,-0.026383887009007012,-6.729727127221287e-08,7.701055956022692e-09,0.0
2014,6,36.9984584580928,25.255288883232048,0.038565976331360954,-8.338195211083226,2.387189567089081,-0.050760304757043274,-0.048289088631522724,-8.946171374520058e-08,1.1876777366355616e-08,0.0
2014,7,36.886827369594435,24.38358697168601,0.042119822485207105,-7.728097688516922,2.3760648489703793,-0.056199443733909296,-0.04426883179907957,-8.019241839100297e-08,9.941161266680536e-09,0.0
2014,8,36.94824217077968,23.55141386564442,0.03698772189349113,-6.625921980869135,2.6279035316416497,-0.045119113785995875,-0.025287254610912687,-7.430436817262547e-08,6.6073244401244975e-09,0.0
2014,9,36.98918933551736,23.736422053276044,0.03890872781065089,-6.692128650535493,2.5651192710949826,-0.0559441603657503,-0.028977433291881086,-6.379977180090829e-08,8.463650556502049e-09,0.0
2014,10,36.9649969468934,23.579967978386605,0.0513628698224852,-7.640714736379815,2.12426889753906,-0.06113720850016062,-0.03946192096953264,-6.460820184091896e-08,4.9491579689896995e-09,0.0
2014,11,36.90629476873172,23.67017353404675,0.058659171597633133,-7.332807432970352,1.374320151008798,-0.058944721813671865,-0.029866173708420138,-6.413672642087155e-08,4.042286949149355e-09,0.0
2014,12,36.95347008949937,24.251903924428937,0.04058875739644971,-7.055836445481114,1.6954531074451977,-0.06965177339507189,-0.02847332523077638,-6.120850680281254e-08,4.438932804640203e-09,0.0
2015,1,37.0611579871729,24.951368978464455,0.05679038461538461,-5.919649294142187,1.750879528607137,-0.07487117370711804,-0.008942636643321468,-5.040721336729481e-08,4.543564232352426e-09,0.0
2015,2,37.095454717465,26.283753110737177,0.06138683431952664,-6.511435214584396,2.0672803475306583,-0.08215403025584107,-0.011282787564676943,-5.5225237882744054e-08,7.350912957292833e-09,0.0
2015,3,37.10465371035407,26.66364752389122,0.08161020710059173,-5.905134871161196,1.6676696476322659,-0.07064954394243173,-0.010257071066438014,-5.97811929608891e-08,5.956676323477073e-09,0.0
2015,4,37.12380216005663,26.552843587957245,0.09040207100591717,-5.484287065161756,-0.16689024768224173,-0.04575616723586414,-0.014016434980126528,-5.991087932324962e-08,6.09004547165957e-09,0.0
2015,5,37.02371174431245,25.937280389907293,0.08869008875739644,-6.654836926939925,0.9663441172806468,-0.053808363909507995,-0.022437759773590818,-7.216442851323178e-08,8.088623304364975e-09,0.0
2015,6,36.98754331219975,25.016502892514104,0.06630532544378699,-8.640774258495082,1.9148058036022637,-0.07232641516881581,-0.03792705603003138,-8.646116712206738e-08,1.2344026576001839e-08,0.0
2015,7,36.9999592955122,24.296808485364544,0.058620266272189345,-8.61217298310184,3.0907286335025312,-0.08213498280521415,-0.04026428176387704,-8.63504189787277e-08,1.0372618951741054e-08,0.0
2015,8,36.99091254362173,23.190881329324252,0.05292825443786982,-6.947128389714032,3.1481411866182407,-0.06630684753890927,-0.03427529039506156,-7.058804437972045e-08,8.654625771627232e-09,0.0
2015,9,37.04793850187767,23.13771102129338,0.05045192307692309,-6.641059590514595,2.1837425845614553,-0.046703761509625165,-0.029361912432352644,-6.123936872659102e-08,4.94863546498115e-09,0.0
2015,10,37.075554940433115,23.413758304682325,0.05925828402366864,-6.480146508950454,1.4022777751529005,-0.045942285202840376,-0.0240607224482092,-5.115030055615415e-08,4.124907895501392e-09,0.0
2015,11,36.98313358440207,23.950712975507958,0.061913609467455624,-6.605593572706866,0.33340802903909833,-0.04214707032314807,-0.02520695361759949,-5.186390606864043e-08,3.6487761177098102e-09,0.0
2015,12,37.022815331031985,24.920459931627175,0.04932766272189349,-6.086297006296689,0.9407697492031127,-0.04591516941543338,-0.008159590995560205,-4.9647669853455217e-08,4.433969016558973e-09,0.0
2016,1,37.116302569656746,25.329674467240963,0.05690147928994083,-6.578329498245871,1.4145387342783826,-0.05224215785956242,-0.015743437675429756,-4.6021072347057564e-08,5.144443842185424e-09,0.0
2016,2,37.06513515112949,25.952339248526403,0.0700353550295858,-6.511578456889948,2.025226221282101,-0.07397376713356742,-0.016231366978512563,-5.535051383163005e-08,5.357364225669726e-09,0.0
2016,3,37.02016806754256,26.41542840365199,0.07249008875739646,-7.59225204287196,2.2575368334555765,-0.0929746026057077,-0.026576656327595295,-7.012694505246002e-08,9.18614297432516e-09,0.0
2016,4,37.084178593263026,26.417869231999802,0.07926272189349112,-7.142088664353952,2.0229347122491466,-0.093368901647958,-0.02549315520742882,-6.958579775390918e-08,6.251760462305928e-09,0.0
2016,5,37.07407088491308,25.894225895736977,0.07013313609467456,-6.533925202471265,1.4299958805889772,-0.06621168026541836,-0.025106575709233612,-6.622803672403588e-08,8.975965736885748e-09,0.0
2016,6,36.986878394349226,25.36676570519794,0.06018343195266273,-6.02991440733509,1.262904677253503,-0.05599947043500989,-0.03533978261585353,-6.247255651134554e-08,8.230091264680004e-09,0.0
2016,7,36.96660137034078,24.467821556556412,0.06769763313609468,-7.401149826642325,1.8346770456909427,-0.05983065230222198,-0.04492048849765013,-7.777167568867036e-08,7.622810980742265e-09,0.0
2016,8,37.01391329877314,23.78787978897132,0.055996153846153855,-7.054675967735652,2.2683265683566325,-0.06280481936782048,-0.03403717959465007,-7.232885526906705e-08,4.995660825750688e-09,0.0
2016,9,36.95621505008604,23.394217425816432,0.050420266272189346,-7.917900950950984,2.3479432758142256,-0.07848362974028968,-0.03061008245578124,-6.876448319366423e-08,6.819461067595972e-09,0.0
2016,10,37.06219266739311,23.392492796472784,0.06691997041420118,-6.713186087692983,1.9467544058370871,-0.07341888473099152,-0.01997337699381286,-5.15657318084485e-08,3.5327802278116137e-09,0.0
2016,11,37.03637301231462,23.642764264442434,0.06509526627218935,-6.984244036956651,1.711526064389556,-0.07440758123993874,-0.029040009862937574,-5.369734457046375e-08,3.6700681560582404e-09,0.0
2016,12,37.02561841383073,24.271550325974914,0.06662973372781066,-7.267993041044156,1.4574267157524294,-0.07176241920103688,-0.027320624414975885,-5.412137264652378e-08,3.735119905122769e-09,0.0
2017,1,37.00189839182219,25.38797089655447,0.07304674556213019,-6.6228897218873515,1.676409757525258,-0.06264398114193649,-0.011035690199654032,-5.5988210074010846e-08,4.912190810384756e-09,0.0
2017,2,37.08471372437686,25.581273202516595,0.06623920118343196,-6.701735541665342,1.981455894793279,-0.061242359641459965,-0.010113394698479416,-5.761714821178062e-08,7.784983162396106e-09,0.0
2017,3,37.077580888882196,26.039379070579972,0.07195813609467455,-6.467516120368912,1.487908839474063,-0.04957685911388704,-0.011006012896558727,-5.433496784597616e-08,7.036626796149749e-09,0.0
2017,4,37.09857883087229,25.99861776208086,0.08025828402366865,-6.180808506068393,1.7421239782896267,-0.03740525104659306,-0.004221070412313566,-6.075540117457356e-08,5.904425922622028e-09,0.0
2017,5,37.036772902436624,25.84463818926756,0.0753026627218935,-5.303754982158277,0.7067145789868733,-0.01329826247859989,-0.016823235477548857,-5.529506003217571e-08,1.4085663062502569e-08,0.0
2017,6,36.99070356268216,25.31621639666311,0.0756457100591716,-8.213032471357717,3.0864801738389147,-0.038868077779173255,-0.03984088652278848,-8.317219879647214e-08,1.022435843931487e-08,0.0
2017,7,36.962624316942566,24.164096615836133,0.05433091715976331,-7.351746066787539,4.047474667165407,-0.039282314365691115,-0.0248806411266112,-8.385951097857892e-08,1.3070437773889079e-08,0.0
2017,8,36.89607186674922,23.805449935553213,0.05861168639053254,-6.615048706178834,1.4252707069442117,-0.012008247556737982,-0.03708027016675271,-6.353539574312492e-08,8.970479444795969e-09,0.0
2017,9,36.9832918008913,23.644886059266803,0.07244926035502959,-8.630593993960048,4.278784502187424,-0.061640061544553724,-0.04183674423446322,-8.600606026265499e-08,9.444782458557624e-09,0.0
2017,10,36.94683196989346,23.229778541663464,0.06619807692307693,-8.13128401612389,2.587067564210948,-0.05602156032240514,-0.03935453613128888,-6.262268278149367e-08,7.062947935580475e-09,0.0
2017,11,36.9943631520828,23.90248270045187,0.06201375739644971,-7.392930621931539,1.399890379814883,-0.060950249709745524,-0.022072301793031268,-5.991988664943216e-08,4.859417905521163e-09,0.0
2017,12,36.939536839944395,24.339423487275166,0.05441005917159763,-6.647108716372202,1.4938783977158676,-0.05635838543571885,-0.019396124365284886,-6.013567901906112e-08,3.6887476743639186e-09,0.0
2018,1,37.01726552749031,24.644729836625878,0.051117159763313616,-7.028213138411031,2.098987447439566,-0.06994660782607785,-0.01712053462671124,-5.411504647006089e-08,5.3932863762575674e-09,0.0
2018,2,37.025431467351446,25.534039475761702,0.06482189349112426,-6.356472020318522,1.742892210123807,-0.06567258741691111,-0.03092123604067546,-5.6842856461016087e-08,5.732848668814281e-09,0.0
2018,3,37.084214113518115,26.06737821101159,0.07150414201183432,-5.687984602691154,1.1982076160124773,-0.04741525145580981,-0.010412218229087089,-5.3846909557008945e-08,7.640053613024428e-09,0.0
2018,4,37.036667878799484,26.251605922106606,0.07575724852071006,-5.62011615834998,0.9983389385529524,-0.04999911631512616,-0.015625473448370182,-5.3707454308668254e-08,8.506626511205321e-09,0.0
2018,5,36.995598611330166,25.55249083943185,0.07704245562130177,-7.4911743945624,2.3107133627643246,-0.070323546813834,-0.04313313586330152,-7.646046846259222e-08,9.18392233228882e-09,0.0
2018,6,36.95013484556573,24.593205071600796,0.08436715976331362,-6.80381386167199,1.7080278589704332,-0.06143301899735017,-0.020608513879208458,-6.744102824911224e-08,6.352734361958299e-09,0.0
2018,7,36.99203638170043,23.520891342944324,0.059537426035502966,-7.039626208988167,2.4762638900759657,-0.05621776141683687,-0.019911560104059357,-7.184580286445127e-08,7.146026072939995e-09,0.0
2018,8,36.8957317854272,23.076436304205263,0.0641112426035503,-7.839555900477799,2.397573873665206,-0.058132487269305796,-0.04145272566606952,-6.922743934913474e-08,7.2984666174345835e-09,0.0
2018,9,37.072125954176414,23.03522729577342,0.07047440828402368,-7.377264546924795,2.298706520767607,-0.061492589792476404,-0.03841366163405353,-5.732509832108346e-08,6.025646852605729e-09,0.0
2018,10,37.01281740307124,23.15204233420077,0.07626198224852071,-6.100663541336737,1.4327329663923507,-0.055901154345342305,-0.015028793707120744,-4.9957767308146945e-08,2.845295578561382e-09,0.0
2018,11,36.953802191017274,23.124661711920364,0.08082928994082841,-7.2910165525752415,2.054681870711626,-0.07725350767616514,-0.010660488507920281,-4.892879848025777e-08,4.4512116488411374e-09,0.0
2018,12,36.90750556810526,24.1013580220867,0.06927825443786984,-6.633262175074695,1.1495142868064212,-0.07300488282127317,-0.015216920750863856,-4.7581164203478053e-08,3.5748418004999246e-09,0.0
2019,1,36.919738601042056,24.71701271342214,0.07227825443786982,-6.251669622031895,1.9629700455439867,-0.08141145379056591,-0.013329897856528557,-4.556028351168112e-08,4.559565917614283e-09,0.0
2019,2,37.097031086762364,26.22222416029504,0.08769127218934912,-4.865335779077203,0.6882984485451722,-0.07582720389817676,0.0034209868922166955,-4.389532474356408e-08,3.494637435187432e-09,0.0
2019,3,37.05554127681949,27.412689309019424,0.09801982248520712,-5.772785681239246,0.8800161001024515,-0.0898536258547969,-0.015682184396674535,-5.327417143138255e-08,6.290033880932249e-09,0.0
2019,4,36.99438427672507,27.01613401152695,0.1114578402366864,-6.461733028028139,0.908371090966128,-0.06476055694807364,-0.015204600601566587,-6.611022584706892e-08,6.730243508135989e-09,0.0
2019,5,37.047897303587874,26.775162600612262,0.1043723372781065,-5.486164662964951,0.31503112578610254,-0.04187843249439119,-0.016410783603570435,-5.843256444674545e-08,8.079348858213206e-09,0.0
2019,6,37.04327657434865,25.613997455095944,0.10156316568047337,-6.9973225445437,1.628568485996427,-0.061291292973121726,-0.03651163645760988,-7.715816898367369e-08,9.678864254388219e-09,0.0
2019,7,37.042581172781496,24.733661882738872,0.10481434911242604,-6.868428519491613,2.0054806883518514,-0.07131687550634674,-0.031140881491351056,-7.796685338720806e-08,9.72562836315348e-09,0.0
2019,8,36.98185191037257,23.469922647767472,0.07767307692307693,-7.905590383258797,2.7568074789272963,-0.0851075044618203,-0.040863921484887905,-6.995758333811041e-08,8.479195050756423e-09,0.0
2019,9,36.9999760429701,23.405006873307023,0.07773047337278106,-7.337188145112709,2.817638723102547,-0.07404537588019013,-0.02717771246549608,-6.666482022510151e-08,6.5366557729680514e-09,0.0
2019,10,37.02495112125013,23.085136437624083,0.08888994082840238,-6.66201399134461,1.9624917285858527,-0.06333420179321392,-0.019050182493957388,-5.2600501502374e-08,5.012511580026439e-09,0.0
2019,11,37.03092744139382,23.870349071978794,0.0884215976331361,-5.528465979198027,0.6749624658993186,-0.05280782926632036,-0.01606349749666275,-4.027185766889734e-08,4.858111645499787e-09,0.0
2019,12,36.98451276738447,24.49623394378163,0.07925754437869822,-7.280530631894896,1.2991480402339846,-0.07326885942953842,-0.0274101652311073,-5.601874976997545e-08,6.55206964122029e-09,0.0
2020,1,37.000559258189114,25.904296996867085,0.09498047337278107,-5.990166504707562,0.9892143129685221,-0.06365343157929429,-0.023715441364391306,-4.879421517359056e-08,6.929186909391566e-09,0.0
2020,2,36.9693051494127,26.095033593429164,0.10921952662721894,-6.654135555910641,1.3679986380966458,-0.0539629226495352,-0.015875000318045798,-6.1014661642574e-08,6.672376189189027e-09,0.0
2020,3,37.06077903213075,26.875290008185274,0.10994822485207104,-5.977998803353168,0.7747742355685439,-0.046695534558691215,-0.014109689417055912,-5.9114079079491744e-08,8.231854715708862e-09,0.0
2020,4,37.06490148957125,26.836446638817435,0.11267973372781066,-5.978755745662035,0.8900041693040396,-0.04826701039754229,-0.016375074731985687,-5.9525031798892497e-08,9.147738929696702e-09,0.0
2020,5,37.07964979719432,26.484762721628876,0.0920001479289941,-6.274783772829721,0.961332372615676,-0.0305522037236042,-0.004979579732460576,-6.431171423795386e-08,8.560444424086015e-09,0.0
2020,6,37.05777628873756,25.59402901372768,0.09582529585798817,-8.201049337020287,2.4723355031225105,-0.045246977424324826,-0.04062880567976235,-8.975302478257316e-08,1.153950102883631e-08,0.0
2020,7,36.96789598735768,24.39268985371198,0.0897085798816568,-7.908670054384943,2.8422115794300327,-0.06238607949571761,-0.05318099522695204,-8.432918978083913e-08,1.142742391900224e-08,0.0
2020,8,36.95946735425433,23.654522280976717,0.09239289940828402,-8.63784519878365,2.5608833418089962,-0.06331290037938829,-0.046662739590333895,-7.675457545769416e-08,1.1370993486078794e-08,0.0
2020,9,37.002565592444405,23.287019203360426,0.07785325443786983,-7.980047086992207,2.8131267276741343,-0.06347125562007082,-0.03601609352654392,-6.767205717240069e-08,8.270846577346938e-09,0.0
2020,10,36.994540075650825,23.30565418417441,0.07490621301775148,-7.027425819600122,1.370173344598014,-0.05536368323718032,-0.018244533652460423,-4.987704452088846e-08,3.866529663273203e-09,0.0
2020,11,36.962693807532524,23.333407762481354,0.07546582840236687,-7.851033297516185,1.5676286988753891,-0.06575024976621013,-0.0236789402121419,-5.185329474699802e-08,5.541808140688028e-09,0.0
2020,12,36.85749801367126,24.074316125382488,0.054047337278106525,-6.917690674934161,1.918867405790549,-0.0669235426136265,-0.018139071581050336,-5.955141416926172e-08,4.184473352476141e-09,0.0
2021,1,36.81632909406591,24.905918989024148,0.055918047337278114,-6.657279187405603,1.9809506084086628,-0.06362512060003658,-0.025251357764840544,-5.644391138378449e-08,6.9037148389747315e-09,0.0
2021,2,36.933760809509344,25.296322870762314,0.0744405325443787,-6.593547010562829,1.7219192556728273,-0.06656675705253615,-0.020408219656417596,-6.073319858114382e-08,5.704633452352557e-09,0.0
2021,3,37.07108146976412,26.08870145924657,0.06789156804733727,-5.403205427192372,1.3851510596698557,-0.05259468233537965,-0.00639385553515681,-5.352337931005442e-08,5.7508750571092695e-09,0.0
2021,4,37.11211140090778,26.565496447634988,0.07860739644970414,-5.193783833783054,0.4599312503895166,-0.0360526734246313,-0.012946623561897979,-5.224860398212716e-08,4.649632546088164e-09,0.0
2021,5,37.11663094042905,26.536497307225716,0.08926538461538462,-6.000422099638268,0.9622376702020506,-0.03403919148493073,-0.019038769752561278,-6.805260796544846e-08,6.733247906185152e-09,0.0
2021,6,37.090830305318356,25.526092624713634,0.08752411242603551,-5.270457111166779,1.6437071113896793,-0.04128419658861098,-0.016153658029051412,-6.406169275318665e-08,1.0853061387603178e-08,0.0
2021,7,37.08549022941101,24.692402101259876,0.07220857988165681,-8.267436590420424,1.8560822498516218,-0.05965455009181124,-0.04407236298557217,-8.256395540089754e-08,1.0343489353264369e-08,0.0
2021,8,37.083615636867655,24.089793792530333,0.07339940828402367,-7.565090590680139,3.029145998009563,-0.061528380856882704,-0.03492137987494535,-7.624699113269647e-08,1.0098434973254215e-08,0.0
2021,9,37.10115446428974,23.956601042437494,0.06984289940828403,-6.67291573448294,2.3232146360465054,-0.07102752961328573,-0.03132720744049937,-5.6436110562219355e-08,7.283052749182345e-09,0.0
2021,10,36.99743350590931,24.3207472135945,0.09391997041420119,-7.0806223083529956,1.9679598295124325,-0.05413757979879486,-0.03379012526868162,-6.099608468609031e-08,6.03975446083659e-09,0.0
2021,11,37.00002241159535,24.45367943369379,0.11273195266272192,-7.444468544785088,1.3236596040074995,-0.03794356976765258,-0.029896731007418503,-5.5901445323895676e-08,5.622926888015483e-09,0.0
2021,12,37.023211089340904,24.614820026261775,0.10855325443786983,-7.483989994906815,1.1842788658022174,-0.04958336413832803,-0.021744511907709454,-6.473959144388548e-08,5.2680160402076016e-09,0.0
2022,1,37.10912752523312,25.698891389700293,0.09550502958579883,-5.746216637143017,1.466725700000334,-0.05577653257201078,-0.0022460530428641224,-4.7427735799842304e-08,8.916334966909931e-09,0.0
2022,2,37.058133034381626,26.556690551804767,0.09233017751479292,-5.43081336755019,1.8397793046821505,-0.04863398170727064,0.003444588988121825,-5.412476688154808e-08,7.102005110219621e-09,0.0
2022,3,37.07719289384682,26.665549604398436,0.09008047337278108,-6.473900940996655,1.911784360041985,-0.05260261899196493,-0.005263379616251273,-6.319373373963542e-08,8.466654954551213e-09,0.0
2022,4,37.07204477618377,26.724772085100543,0.07715236686390534,-6.5532284664684495,1.3867952860230526,-0.04812112263560201,-0.03285921467656715,-6.483239586069712e-08,1.0311355356738516e-08,0.0
2022,5,37.04613005992543,26.06063646655453,0.09343742603550295,-7.1995004866955545,1.5529500681620378,-0.054709977326541315,-0.0415981566924712,-7.359682120637506e-08,1.0322197314915937e-08,0.0
2022,6,37.0538718288515,25.436453080366146,0.09602352071005918,-5.761305903541971,1.6362363130030548,-0.04109065699495772,-0.02567689562321106,-6.528411537356579e-08,1.6192399224977915e-08,0.0
2022,7,36.99166671066758,24.30736632059334,0.08081494082840236,-8.989609148375381,3.5452207182286055,-0.07106027757348914,-0.05024982956871831,-9.945619899519124e-08,1.0717471597384341e-08,0.0
2022,8,36.92140165633318,23.669401074307064,0.06884822485207101,-6.891183745931592,3.587069804146445,-0.06388528461598367,-0.027961861655187034,-7.53951881573979e-08,6.719793427964978e-09,0.0
2022,9,37.01359363140336,23.425613874818804,0.06460739644970413,-6.226577624766784,1.8744214639155823,-0.03638842981033159,-0.01889466301948087,-5.889060860530356e-08,4.210467926901525e-09,0.0
2022,10,36.93667391048979,23.526889147734867,0.06757204142011836,-7.334814513223411,2.3212890893044555,-0.04624156625655524,-0.026435954631623102,-6.299717426291884e-08,4.6522450661309166e-09,0.0
2022,11,36.96745503734124,24.14815577188373,0.08675665680473371,-7.40268296602915,1.3391170031749284,-0.043679832169488515,-0.02887807982416132,-6.330335446831992e-08,6.804177825345874e-09,0.0
2022,12,37.009823193368824,24.67701748621914,0.08078062130177516,-7.483164271659399,1.8089701498048545,-0.05689621025840366,-0.018427833750681778,-5.909308758299979e-08,6.732725402176604e-09,0.0
2023,1,36.95002916902807,25.803939583572934,0.07820843195266272,-6.550255207620429,1.9532434243774979,-0.052894909417197475,-0.018351536601601538,-5.5023200022933927e-08,8.275679739426032e-09,0.0
