Year,Month,med_sss,med_sst,med_sla,med_uwind,med_vwind,med_ucurr,med_vcurr,med_evap,med_ppt,med_runoff
2012,4,33.83479082911515,2.2323608968484066,0.0024227810650887575,6.811041599194679,-1.3091674804158464,0.1684876319500425,-0.010104115381623348,-5.473018753085773e-09,3.801425663807819e-08,0.0
2012,5,34.00891617071684,2.016277393375138,-0.018042011834319534,7.710361918754126,-0.575322828635838,0.17224185420034904,0.02950197979449653,-2.0955532245091407e-08,3.9431026257262686e-08,0.0
2012,6,33.99410487799226,1.1149398172882252,0.0016775147928994084,7.014457158083041,-0.7518089599686967,0.1630287554622049,0.032964420157688606,-1.2410619303685335e-08,3.885457370982942e-08,0.0
2012,7,33.74592890594596,0.9865217378273595,0.030211686390532545,8.10271150614383,-0.14833893006689539,0.1562626130834839,0.026031018755472396,-1.5233117583326778e-08,2.4831088624344356e-08,0.0
2012,8,33.760854184864726,0.810380779748765,0.01785458579881657,8.513460939452493,-2.225441863021907,0.1770828331506552,0.02133166910453628,-1.8032009040015506e-08,4.461753167213642e-08,0.0
2012,9,34.028182433235166,0.752671087712979,0.007481508875739645,8.280473178660376,-1.6003044935373159,0.1741239431275595,0.029209168488710854,-1.8587064946247065e-08,3.833638035934953e-08,0.0
2012,10,34.08994589780342,0.729985190784151,0.021804437869822488,9.47501997693756,-0.9703439090555236,0.17457612795678115,0.04221651001596415,-1.1206520041652921e-08,2.8113066928051764e-08,0.0
2012,11,34.04457184479777,1.4255897117253296,0.025587869822485208,7.2905431012430135,-2.267544330577173,0.16751589573170306,0.019567670808370036,-4.399429919794545e-09,2.932867250394435e-08,0.0
2012,12,34.33998070459753,1.8315861396296695,0.0275887573964497,7.20805181130855,-3.0868319135445814,0.17768458900532338,0.01082940670966788,-3.607366909645457e-09,3.156322620951134e-08,0.0
2013,1,34.11653215032939,2.7379399082620934,0.02734704142011835,7.6859747284262845,-1.1775986479055247,0.16614494330081647,0.022782300431270996,-6.821343663826e-09,2.8211297681659243e-08,0.0
2013,2,34.066363891980295,3.0037515178144285,0.04510754437869823,8.269294643543176,-2.9500020700093557,0.19020196756888072,0.004803594199516017,-7.923160980282293e-09,2.6972048799379754e-08,0.0
2013,3,33.99438845975608,3.1199312148603986,0.04614615384615385,7.5592108231324415,-1.6164588191100127,0.18006171433519594,0.008081464734346573,-8.437773596504371e-09,3.501743489703718e-08,0.0
2013,4,33.93952856597472,3.0363298137895436,0.050799704142011834,7.4514242142615235,-0.6819545266014584,0.16838348015713003,0.017645160070711405,-1.204003945871479e-08,3.1570345326627834e-08,0.0
2013,5,33.860042099992874,2.336836653245774,0.04447263313609468,6.090387552447573,0.09521282734018723,0.1656668194343705,2.048349337922354e-05,-1.564347687288188e-08,3.7395350639950204e-08,0.0
2013,6,33.74307740798644,1.6636020338215132,0.04150310650887574,5.908857480308713,2.2270355527922954,0.14845154215182182,-0.006495917137414658,-1.8528138332064024e-08,3.8627676344116395e-08,0.0
2013,7,33.7162417349789,1.530242855660884,0.035573224852071005,7.537852089785965,-2.1188154008966933,0.176032038548818,-0.004860515503203166,-1.2552699063127564e-08,4.633147544618398e-08,0.0
2013,8,33.475213698384735,1.0741104932660481,0.011632544378698225,4.667791610286081,-1.6717835146294544,0.16005966231535526,-0.029636465032960732,-1.4273023866353763e-08,3.7569083222793224e-08,0.0
2013,9,33.71595189945428,0.9138594470292704,0.004725147928994083,6.952333071528102,0.02796494128329255,0.1531469484807692,0.006010361863768621,-1.984622128227811e-08,3.972310599804238e-08,0.0
2013,10,33.61961895369339,0.7816300646059385,0.02902352071005918,8.68796785061176,-0.8298542422391254,0.15724603447666358,0.033782457165797544,-1.2648050431851987e-08,2.3196434833594327e-08,0.0
2013,11,33.63642648460154,1.5563909908529756,0.05314171597633136,8.798876258748523,-2.7791714372014154,0.1771191431363747,0.027434386416977635,-6.247190083004576e-09,2.322843820411804e-08,0.0
2013,12,34.05802563375285,2.241338468703478,0.07578964497041421,8.417063194619129,-3.3814495177663995,0.18959346779252914,0.015624357321810738,-3.536111956252854e-09,3.332151751128461e-08,0.0
2014,1,33.95315217290851,2.800410798257247,0.08186316568047337,6.845553803020681,-3.3335630385833377,0.1821781193118366,-0.018865707310601332,-6.554911777282426e-09,3.506119460775329e-08,0.0
2014,2,33.7254672122609,3.0740235999292698,0.0470173076923077,8.404195125286396,-3.218797698528809,0.17559735888901812,-0.02721114413135619,-8.890904737634406e-09,4.489367504065533e-08,0.0
2014,3,33.70657646906183,2.92594095387861,0.03122263313609467,9.030109003450743,-0.4440626083823615,0.1656412994578624,-0.00015401425999165622,-1.657765102332918e-08,2.8784223327034792e-08,0.0
2014,4,33.84051777982833,2.7849254801583747,0.0329758875739645,8.5693436183873,-1.4702844485728699,0.16432844895797855,0.024400436007018207,-1.0114521871572155e-08,3.3197945313262446e-08,0.0
2014,5,33.6855905366729,2.3118786465503365,0.03698224852071007,3.5877561805516307,-0.40365028287664323,0.15388774470089983,0.010860660273895859,-1.477072704865069e-08,4.918068980480949e-08,0.0
2014,6,33.5677936783356,1.853584771192425,0.04568875739644971,6.445946900096871,-0.5755711025916613,0.16412117277404994,0.02313882574651214,-1.7981630519976254e-08,3.365174004468849e-08,0.0
2014,7,33.454131670006205,1.3710908263875161,0.06183062130177515,7.705663168924095,1.0599028211549895,0.15952131809796255,0.02549018254175544,-1.8116688876674673e-08,3.1847011199155294e-08,0.0
2014,8,33.5319188307618,1.4901154467467685,0.06769644970414201,4.793810982675947,-2.514018004815254,0.17545967015366143,-0.012967991117751721,-7.323011804519843e-09,3.4976940836374523e-08,0.0
2014,9,33.62470928248481,1.2033022413486743,0.06347973372781066,5.591842640786481,-0.45169759200081316,0.16184590117022196,-0.012079956312302208,-1.625656057414506e-08,3.81268562519208e-08,0.0
2014,10,33.799148908103426,0.8948401212470941,0.053202514792899405,8.753718047452397,-2.900486173009026,0.18363927457324566,0.007116309496795913,-8.6120350615787e-09,3.3337845761551816e-08,0.0
2014,11,33.62731504872123,1.4354866543049047,0.07031494082840238,9.434551519755075,-1.6880465157814986,0.17319591928165978,0.017144490303416575,-5.815710711986669e-09,1.9883563480381376e-08,0.0
2014,12,33.94604695406977,2.1997427452583347,0.05124852071005918,8.512727661951054,-1.9689506454580634,0.16959330305104425,0.011685626550958858,-9.174553233311282e-09,4.068608088580083e-08,0.0
2015,1,33.901026994892085,2.2855110197298876,0.03845591715976331,6.07851573842517,-1.8983970503129903,0.17432324917223746,-0.005652755780624965,-7.53993949780019e-09,4.8159455720097666e-08,0.0
2015,2,33.93474334250133,3.093899973111372,0.07104926035502959,8.103387764219702,-2.9024775454983907,0.1848533206217035,0.007298370325054764,-7.073489096772507e-09,2.5252684046243486e-08,0.0
2015,3,33.90428181368359,3.015359256899997,0.04240828402366864,9.016051807347134,-3.305312096014531,0.18897884695090839,0.020408130872384342,-8.537004200311808e-09,5.0109310054005744e-08,0.0
2015,4,33.98321797811283,2.664615818153226,0.05676775147928994,7.878544765816637,-1.725572938749776,0.17920654489157292,0.02835821729421529,-8.459027875774057e-09,3.861356873588554e-08,0.0
2015,5,34.014687752718686,2.435108744960273,0.04096967455621302,9.54356339979454,-2.527803083672326,0.1833026419748389,0.03686041026811884,-1.3804012736452142e-08,4.041255003732468e-08,0.0
2015,6,33.84248102245301,1.9200906868656653,0.06943047337278106,7.262710502161783,-0.7871871100374933,0.16156568231347662,0.009815612028093909,-1.5792924500128274e-08,4.0706981046142853e-08,0.0
2015,7,33.72611632337639,1.3727648099347534,0.06631715976331362,10.804792632718058,-1.1524026330406143,0.1702698048193162,0.03974853944138089,-1.8505200201985528e-08,3.504865451154807e-08,0.0
2015,8,33.80274864498651,1.1898615882165076,0.07668491124260354,8.653710355420085,-2.1161641623141496,0.17655214723805793,0.028308389485126897,-1.2864577317614056e-08,2.692841971466579e-08,0.0
2015,9,33.86937571795934,1.2083638783164057,0.06256227810650888,8.52318254448253,-4.167718632334083,0.20003888532298908,0.006732849316274671,-8.013077337827934e-09,3.664999867175301e-08,0.0
2015,10,33.84955133556981,1.0740465497668092,0.0581492603550296,9.868129177206367,-2.5606956393761044,0.19608188722525122,0.02273169485834901,-1.5439960030778023e-08,3.9752496848523345e-08,0.0
2015,11,33.61723847291296,1.2403249229669122,0.05985710059171598,7.150819269157726,-0.7078286478152642,0.17829263337940177,0.0052102285322937125,-9.952226717783488e-09,3.3663757636885147e-08,0.0
2015,12,33.81192339656937,1.7815431936209019,0.057955917159763316,6.164036343083579,-1.545096149811378,0.18035858194757054,0.016528621894889857,-7.860656693388358e-09,3.5158119101339384e-08,0.0
2016,1,33.962148270264706,2.3962186904754588,0.08288224852071006,9.125823399018959,-3.0828024607438307,0.19294469252493254,0.01999963261738155,-6.401683394712444e-09,3.3835922707702514e-08,0.0
2016,2,34.14779610871462,3.1426238840519227,0.10032928994082842,7.091389792910694,-2.3379867990341414,0.1764919909499806,0.012883211603145716,-4.9336775120918415e-09,3.006540315600046e-08,0.0
2016,3,33.78485053387028,3.0883197439120735,0.08745665680473373,7.830750646675832,-0.8475765837866196,0.18351654580673038,0.02294265208044942,-1.3027739654569256e-08,2.963747237299765e-08,0.0
2016,4,34.01145339558759,2.852041849466886,0.09164452662721893,7.748641810473606,-1.76642221900133,0.18698549885151236,0.013862965133395211,-1.2459242536820865e-08,3.082603836644775e-08,0.0
2016,5,34.03129036477117,1.9779971880845562,0.08512115384615386,8.84421534933282,-3.908245023185685,0.1853266876389289,-0.0024421542380749076,-9.960429112253654e-09,3.772714068537972e-08,0.0
2016,6,34.08553375003953,1.452863872851405,0.06019630177514793,8.930178543519691,-2.449713438220278,0.17467549297760224,-0.004151818083500016,-1.416715889035963e-08,3.807290771303797e-08,0.0
2016,7,33.93136266897519,1.0429055884472123,0.07063136094674557,9.405727018266035,-2.4461878164280098,0.16873845923106467,-0.001533578194577258,-1.2616830051954367e-08,3.7046187336236375e-08,0.0
2016,8,33.85883830853875,0.9649102666555177,0.06556568047337279,7.962311431501039,-2.8694694204443305,0.16296416706234745,-0.011098928670343783,-1.5148171902342947e-08,4.1839116606669493e-08,0.0
2016,9,33.79358048004621,0.7709896277374528,0.06815029585798817,10.152355226539296,-0.3154549154683055,0.1493855764725681,0.0006429225262516239,-1.797482393577502e-08,2.960481587246325e-08,0.0
2016,10,33.75561560298942,0.4779604779596213,0.06760562130177515,7.639627284552219,-2.6897714998595106,0.1476526397153647,-0.004462976180865655,-9.971783879541031e-09,3.69695098729816e-08,0.0
2016,11,33.842830053118156,0.63764199758191,0.08225251479289941,8.203214291284775,-0.12144399741278773,0.14409382826960013,0.014773862512531476,-7.771854738923455e-09,3.1596862405061774e-08,0.0
2016,12,33.99017279635497,1.661722619853214,0.08599630177514793,5.431036888494999,-1.9573835832832833,0.1503082682384101,-0.007569693664216971,-4.44162620054756e-09,3.3376641684186684e-08,0.0
2017,1,34.046520783250415,2.4710569212898092,0.09570325443786983,7.7643288811283,-2.481337372367904,0.15818224615863793,-0.005071274850351499,-6.276884792017853e-09,2.8561767245394448e-08,0.0
2017,2,33.95199408108459,3.0015975660451595,0.0995905325443787,7.4756351279083795,-2.6838961120187883,0.16580653505588566,-0.01736071006017434,-8.048466524121899e-09,2.7425125087794054e-08,0.0
2017,3,33.862162975951854,2.872670769919454,0.09438121301775147,5.903719924610748,-1.0212734039189548,0.1427745517603667,-0.009759997023622914,-8.629092980529717e-09,4.504618089815098e-08,0.0
2017,4,33.90488617370974,2.8280290294907933,0.11465340236686392,6.877177977703027,-3.6057493651407007,0.15497682282229963,-0.008911591227794584,-3.73991071580273e-09,2.9437614589727113e-08,0.0
2017,5,33.98455799776174,2.334211629444933,0.09200636094674557,8.974632605998474,-2.2897259450170417,0.16516887143077935,0.01138316972269718,-1.3110274367349573e-08,4.311520202155179e-08,0.0
2017,6,33.94548521654285,1.5942687020379003,0.06466878698224851,3.626459571736804,0.26740271839473023,0.14448931528883574,-0.012636727251156547,-1.9493051434154967e-08,3.4146681966787884e-08,0.0
2017,7,33.70989211546189,0.9837721673600903,0.06995502958579883,8.8340373709357,-0.055707007265842955,0.16623656861704483,0.02008570575385393,-1.865989327963026e-08,5.1238179964478955e-08,0.0
2017,8,33.59735503434919,0.5599961699606819,0.06869792899408284,9.612783752249543,-0.7791073556394267,0.17484904882999566,0.028251523049355392,-1.4662264860348433e-08,3.3038189712648144e-08,0.0
2017,9,33.92079398623426,0.749477793898753,0.09406789940828404,7.586040960966483,-0.14755797720801056,0.18698039918190099,0.021956146345215508,-1.633060791346226e-08,2.5291284029875152e-08,0.0
2017,10,33.76684539342254,0.8793958574197482,0.08793076923076923,7.191729993509823,-0.9477023357999396,0.18372017689760134,0.01045172828709095,-1.0158937008459134e-08,4.0162662495235433e-08,0.0
2017,11,34.11803664495407,1.5120428656114917,0.10941079881656805,7.755611376649529,-1.67755336063148,0.18382751970336988,0.012595344804979574,-5.273576319681404e-09,2.9075258059797386e-08,0.0
2017,12,34.23802155681353,1.9584495649291913,0.1154890532544379,8.70775092141868,-1.1384481870122916,0.17584020571683992,0.01942615335855079,-6.410739195387979e-09,2.593631522843066e-08,0.0
2018,1,34.01565937095699,2.5489486927879605,0.12058150887573965,6.583510177375297,-1.7233661402612044,0.17130200527387962,-0.004766107241336543,-6.176871197584322e-09,2.4237262818626786e-08,0.0
2018,2,34.10413630965751,3.2044420247403105,0.11144689349112426,8.626073866906252,-2.1973616544311567,0.18642586678767317,0.00190821618080062,-7.899546758591175e-09,2.883262026082678e-08,0.0
2018,3,33.930786690341805,3.1920904993708183,0.11852825443786982,6.462157079454005,-0.07266032863539208,0.17122611159440845,0.003651441431042226,-9.657210698373718e-09,3.2579953697149415e-08,0.0
2018,4,34.03581488434807,2.9896404657207056,0.08918964497041419,7.248229939556686,-1.9132310222591875,0.18368253029487508,0.01250285390199964,-1.2398940522681719e-08,4.633526360024597e-08,0.0
2018,5,34.05470262577295,2.483864231558994,0.07990887573964497,6.544881950468707,-2.460989205971272,0.18872341195110387,0.003460788995319614,-1.0520168675022798e-08,5.3085101008702606e-08,0.0
2018,6,34.14782044080076,2.1342593211318777,0.05546804733727811,3.8415637167953176,-0.2812471918413173,0.16826400452688856,0.004659906747825334,-1.7358676136297636e-08,5.6842557960190894e-08,0.0
2018,7,34.12710556798863,1.6665837573662425,0.07664127218934912,7.113318137868622,-0.798088393400054,0.17878859467906383,0.008388286628505524,-1.2150177078571807e-08,5.2793021267922905e-08,0.0
2018,8,33.72239103797193,1.177158782621453,0.07706183431952662,9.102554651407095,1.6675203717671907,0.17808429026127567,0.020165209696674995,-2.4983269447608135e-08,3.914338780055567e-08,0.0
2018,9,33.748069223650006,1.0026020485960145,0.09882455621301774,6.526169422110157,0.4672796613398661,0.18981008293085108,0.01227597859684659,-1.8524587447888728e-08,2.614766809988931e-08,0.0
2018,10,33.75032272553708,0.9949097887946727,0.10402248520710058,6.959247203268243,-2.7048378124744934,0.20995057682033502,0.008636778701694693,-5.915528877674814e-09,4.176106757039227e-08,0.0
2018,11,33.87419043453792,1.687861895212202,0.08827366863905324,8.930464988629494,-2.7059083073096866,0.20705945785922003,0.023365819828960903,-5.569456460710787e-09,3.95800705257017e-08,0.0
2018,12,33.972843355256316,2.4127103869955597,0.07564112426035505,7.1303601497729145,-2.9022462523195167,0.19824088814554008,0.013860617901374911,-8.328671034636948e-09,3.0001135162948756e-08,0.0
2019,1,33.89337032931978,3.109594795927473,0.09827781065088757,6.551779945221173,-1.5323502356131402,0.18716075799576717,0.01567848893392214,-7.787227786550025e-09,2.235814246487623e-08,0.0
2019,2,33.90581282325942,3.1271713164082753,0.10532633136094675,8.405881102973893,-2.3568260937752807,0.20385668115943847,0.01846448608850454,-6.39779191344173e-09,4.054996859157344e-08,0.0
2019,3,33.933934757965986,3.393974919366844,0.09152307692307693,9.083569192322049,-1.6260698954381887,0.2161069424194697,0.012835545317430794,-1.1571265088442044e-08,5.0608040130167145e-08,0.0
2019,4,33.81073223008403,2.965142931751503,0.09999763313609467,7.68308054695468,-2.841356149439276,0.21785861463148212,-0.015974609075374516,-7.734510499788902e-09,4.2901889760061084e-08,0.0
2019,5,33.990353421491,2.4937220286282136,0.09562100591715977,5.786493932001689,-1.7249590604615634,0.18506556512569572,-0.02981615364493853,-9.656651966059884e-09,5.1545934825515156e-08,0.0
2019,6,33.986291463288396,2.215240088552586,0.07248417159763314,7.9537384742815815,-2.2954815668467234,0.2013786804570249,-0.024112290415855005,-1.708808743441651e-08,3.658912695475688e-08,0.0
2019,7,33.886738470179615,1.3868700778004268,0.07103062130177515,6.682458395083275,0.6145998206893368,0.17511631614228432,-0.0027268233915648666,-2.4781284654611377e-08,3.837452315197372e-08,0.0
2019,8,33.71118137938699,1.0735245035864565,0.08609585798816569,7.963663064516508,-0.7479311088926693,0.19502771079551273,0.0133211762143558,-2.165272454938331e-08,3.987058275445574e-08,0.0
2019,9,33.575332371172934,0.9583352842994579,0.11219437869822485,7.775725536092499,-0.3189129805820581,0.1934238110425105,0.010454258641445755,-1.2140563566098081e-08,2.4844151224558118e-08,0.0
2019,10,33.77413507533192,1.096775600604452,0.10673165680473372,8.739296451122803,-2.1053471826237335,0.21036632305297714,0.014532981740891831,-1.678327625074879e-08,3.707009189462756e-08,0.0
2019,11,33.786276351882485,1.4548821173822306,0.10996804733727812,4.080195948569732,1.0422685604829054,0.18363159645274563,-0.015354548494149682,-1.1447826067711108e-08,2.315319762688678e-08,0.0
2019,12,34.04028194921312,1.9565035829150428,0.09156597633136097,6.617469302295933,-0.6832818927673193,0.18708990219864752,-0.0009969223746010406,-6.420611918834697e-09,2.59263876522682e-08,0.0
2020,1,33.887811225443926,3.065809246228546,0.09021804733727812,6.990576081727383,-1.977745027231747,0.18491013411476592,-0.009152256749269344,-4.6523254317377e-09,3.180233710642423e-08,0.0
2020,2,33.77569667034922,3.3456819288908997,0.06390576923076924,8.417291367547753,-1.5014016346113217,0.19100713156736815,0.011844368173620945,-7.521974850701524e-09,3.980670663941045e-08,0.0
2020,3,33.99629444273919,3.2647145672264526,0.07243106508875741,8.986104575839974,-3.4238203167915344,0.20393051046150676,0.026628463593629855,-6.5059425893443565e-09,3.6988646582294766e-08,0.0
2020,4,33.862083615751104,2.6188934325874293,0.036527810650887574,6.318804732441197,-2.033476998291072,0.17932888330787022,0.0010483245501024703,-8.812327584512605e-09,5.0273245686688444e-08,0.0
2020,5,33.97537376571151,2.18807305664725,0.008111094674556214,8.198208329945626,-1.3627492102998249,0.19143152880598102,0.016582126741934038,-1.4467476998785854e-08,5.1292781633372474e-08,0.0
2020,6,33.92123652811303,1.5582977955440827,0.0470896449704142,5.00607663992594,-1.2095936395712859,0.18166465329877018,-0.002659579121422287,-1.219515860163993e-08,3.839881958837131e-08,0.0
2020,7,33.77452008209034,1.3358536635942921,0.02190029585798817,7.366158428276784,-1.0030209584349006,0.2002849305791163,-0.0017528334643838847,-2.086213006124263e-08,5.719433378394748e-08,0.0
2020,8,33.75311401649391,0.946279803242966,0.04094822485207101,7.839828825561253,1.6916748126582986,0.1824138493872297,0.04076604116790702,-2.4246514813434442e-08,3.590490795556009e-08,0.0
2020,9,33.80245300602434,0.4896937760367396,0.07328195266272189,5.191854611656369,-1.390050737991841,0.18069155624318184,0.027493265843378467,-1.4088079133284293e-08,3.597636037872937e-08,0.0
2020,10,33.69493990424026,0.732202694074918,0.09682218934911244,7.456943811749565,-3.1018101809292857,0.1976565545431363,0.025237350408370145,-6.674159795401809e-09,2.99832394006559e-08,0.0
2020,11,33.57347565400226,1.111555201979262,0.09262100591715977,7.6954150482042305,-1.231452621916342,0.18036771683606523,0.024890812127141435,-8.131922762526667e-09,2.4513667439149972e-08,0.0
2020,12,33.729235694143945,1.7241992361318819,0.09826804733727812,7.866014897470643,-0.457577282535298,0.18621221656272857,0.021606304405185465,-8.77398477082265e-09,2.6328062608841346e-08,0.0
2021,1,34.124182014472076,2.419862037914158,0.09478964497041421,8.047697942637832,-1.254040413266103,0.17762094987976534,0.010321698910542526,-8.554786175110611e-09,3.292310820476491e-08,0.0
2021,2,33.9599487493532,2.208628437531024,0.06754615384615385,8.678520656901703,-1.109178830533338,0.17346806246677093,0.020763817202808205,-7.940405908724652e-09,2.8292612367989906e-08,0.0
2021,3,34.07740013644741,2.9221544489050277,0.07717278106508876,5.279780883055467,-2.1834615123342482,0.17499453906168247,0.009671489676869111,-3.206896416658428e-09,3.9492747043272713e-08,0.0
2021,4,34.00491550763914,2.4323002414918395,0.06839023668639055,9.340466657333826,-2.1559555758033278,0.19239778186266238,0.02135936230436221,-1.1637028902295568e-08,3.874732976207445e-08,0.0
2021,5,34.10384703137847,2.0863461072126834,0.0484957100591716,8.261541285458401,-0.2841519935472631,0.1740834964673481,0.025761448784756127,-1.2053796009564907e-08,3.583854994647419e-08,0.0
2021,6,34.05286809075317,1.5311449361904443,0.03921020710059172,8.2765118144673,-0.14971206422906214,0.169733007773261,0.037767529871944025,-1.8278911828981688e-08,4.327156134611051e-08,0.0
2021,7,33.82134833128858,1.3274699073396148,0.026366272189349112,6.6240256121878085,-0.7060381576705438,0.16621984893004216,0.01045624936170347,-1.8816082433205724e-08,4.374586435987217e-08,0.0
2021,8,33.76667463471673,0.7026517308110204,0.03587470414201184,8.675702456186508,-0.7064142983693343,0.18244014019212001,0.016560281985425584,-2.0935696482563682e-08,3.987058275445574e-08,0.0
2021,9,33.75297275364629,0.36766320677222486,0.06633668639053254,8.11602844853373,-1.1762810165183784,0.1715593262636788,0.01592876909427433,-1.62150582440284e-08,4.009512885213029e-08,0.0
2021,10,33.973311504455644,0.7907191081134143,0.08044733727810652,6.7198942243700195,-0.8227169305615171,0.1580469193094246,0.0035740630018363637,-7.191071123106814e-09,3.0895139521578544e-08,0.0
2021,11,33.5994692233727,1.180536955861463,0.07208786982248522,6.8722517271719035,-0.2365440384446252,0.15047987220125528,-0.007463863825164777,-8.700196642478438e-09,2.1818330511042562e-08,0.0
2021,12,34.11901735628308,1.5485512156257777,0.06643343195266273,6.687540148842264,-1.28763405299751,0.15600049715301784,0.0021320982207957456,-4.584880573493385e-09,2.878814210709892e-08,0.0
2022,1,34.203229875286496,2.77589180663121,0.07420547337278108,6.593157182078389,-3.9795942701531586,0.1803560054271355,-0.0071766420235921434,-1.6754213496046635e-10,3.821718413239896e-08,0.0
2022,2,33.96691023449353,3.0980007760628228,0.07507647928994082,8.06437921735662,-1.1812497340363157,0.18209579918904165,0.02449685601709058,-8.760544324692549e-09,4.1260312791197753e-08,0.0
2022,3,33.823551012940946,3.280689466659422,0.11055754437869823,5.901469452846685,-1.2030372201691013,0.17137735283839897,0.020634655007791495,-9.443566769299449e-09,3.8887295523364904e-08,0.0
2022,4,33.78276353707658,3.2260931231574705,0.09663920118343196,8.736479800128372,-0.6669876438623416,0.1687496161148966,0.030307064154915533,-9.662422216626967e-09,3.524211162071387e-08,0.0
2022,5,33.85336426935707,2.468520177693141,0.046979437869822484,7.2677876469651626,-0.37597624105043137,0.15567259865223304,0.025475311549910836,-1.4969487522477486e-08,4.336796333568806e-08,0.0
2022,6,34.04940955155541,1.8509708659254067,0.06570976331360948,6.551109366162994,-2.373043789842425,0.1697991413653955,0.02083840927496341,-9.040428648425017e-09,4.2801307738415116e-08,0.0
2022,7,34.05788276675115,1.620182727672331,0.08172899408284023,6.451879415991744,-1.4677669000343458,0.16582033712383823,-0.002154145005245875,-1.4355154710068872e-08,3.434510286403491e-08,0.0
2022,8,33.87493560692497,1.1774269635660217,0.08067485207100591,10.049113873193955,-1.6410187946621484,0.18447696143133047,0.023991292947352198,-1.8810583894928245e-08,3.24767591554607e-08,0.0
2022,9,33.80236303304274,0.9978273938703893,0.08389082840236686,7.602802401463661,-1.0251642680732456,0.16531157122164436,0.00678879937664027,-1.4051763829045486e-08,2.9679795197690233e-08,0.0
2022,10,33.83256758003101,1.2865241170733013,0.07877529585798816,9.216379227722891,-2.109287151570856,0.179864109444195,0.022761388548924354,-1.3548260290970047e-08,3.343124335308021e-08,0.0
2022,11,33.908818426049436,1.5394881312702318,0.0950241124260355,9.23285273687374,-2.671167460066327,0.18988830450723862,0.00840238133065138,-8.507069159864909e-09,2.8056505869126182e-08,0.0
2022,12,34.10295208248093,1.9999861167780242,0.08252825443786983,8.378093576995578,-2.64141778868331,0.19113432144272258,0.010287254997045173,-4.549939138437216e-09,3.980344098935701e-08,0.0
2023,1,33.9226641753601,2.4093986863633403,0.08226479289940829,7.750035922908219,-2.638887952418017,0.18666088924958155,0.006636214684379857,-4.658320195745957e-09,2.779042070277187e-08,0.0
2023,2,33.850966454143226,3.013445093252874,0.09459792899408284,8.539568635838977,-1.1386161811605713,0.1851706270062359,-0.00881046954540332,-8.902759557586215e-09,2.887069774044989e-08,0.0
