region,feature,feature_value,partial_dependence
low,low_sst_lag1,23.085630219823393,36.99318428907973
low,low_sst_lag1,23.12365065582924,36.99310802419528
low,low_sst_lag1,23.161671091835093,36.992731560245716
low,low_sst_lag1,23.19969152784094,36.99271702559403
low,low_sst_lag1,23.23771196384679,36.9922292664996
low,low_sst_lag1,23.27573239985264,36.99196559008913
low,low_sst_lag1,23.31375283585849,36.99169105279821
low,low_sst_lag1,23.35177327186434,36.99157128708681
low,low_sst_lag1,23.38979370787019,36.99169314200711
low,low_sst_lag1,23.427814143876038,36.99136620229641
low,low_sst_lag1,23.46583457988189,36.991180282680766
low,low_sst_lag1,23.503855015887737,36.99122346417853
low,low_sst_lag1,23.54187545189359,36.99139643703996
low,low_sst_lag1,23.579895887899436,36.9913940037499
low,low_sst_lag1,23.617916323905288,36.99153710571357
low,low_sst_lag1,23.655936759911135,36.991669819369505
low,low_sst_lag1,23.693957195916987,36.99171436094918
low,low_sst_lag1,23.731977631922835,36.99167689725927
low,low_sst_lag1,23.769998067928686,36.99168094530431
low,low_sst_lag1,23.808018503934534,36.991782083214794
low,low_sst_lag1,23.846038939940385,36.9918217389996
low,low_sst_lag1,23.884059375946233,36.99186162351117
low,low_sst_lag1,23.922079811952084,36.99233994566181
low,low_sst_lag1,23.960100247957932,36.99274694581254
low,low_sst_lag1,23.998120683963784,36.9928544164884
low,low_sst_lag1,24.03614111996963,36.99300573009956
low,low_sst_lag1,24.074161555975483,36.992855906940285
low,low_sst_lag1,24.11218199198133,36.993833635318865
low,low_sst_lag1,24.150202427987182,36.99395390740219
low,low_sst_lag1,24.18822286399303,36.99457503805878
low,low_sst_lag1,24.22624329999888,36.99459285833918
low,low_sst_lag1,24.26426373600473,36.99459821505021
low,low_sst_lag1,24.30228417201058,36.994667720022434
low,low_sst_lag1,24.340304608016428,36.9947489516985
low,low_sst_lag1,24.37832504402228,36.99473405033536
low,low_sst_lag1,24.416345480028127,36.994755139639636
low,low_sst_lag1,24.45436591603398,36.9961766038176
low,low_sst_lag1,24.492386352039826,36.99620916971495
low,low_sst_lag1,24.530406788045678,36.99604931967382
low,low_sst_lag1,24.568427224051526,36.99747062000261
low,low_sst_lag1,24.606447660057377,37.00261956610212
low,low_sst_lag1,24.644468096063225,37.00346872976089
low,low_sst_lag1,24.682488532069076,37.003778973965034
low,low_sst_lag1,24.720508968074924,37.00432703050843
low,low_sst_lag1,24.758529404080775,37.00424061025871
low,low_sst_lag1,24.796549840086623,37.00413625700845
low,low_sst_lag1,24.834570276092474,37.00410348286551
low,low_sst_lag1,24.872590712098322,37.004110234042486
low,low_sst_lag1,24.910611148104174,37.00417274693913
low,low_sst_lag1,24.94863158411002,37.0068736769095
low,low_sst_lag1,24.986652020115873,37.006901092903746
low,low_sst_lag1,25.02467245612172,37.00691444815439
low,low_sst_lag1,25.062692892127572,37.00695161414346
low,low_sst_lag1,25.10071332813342,37.007137929387305
low,low_sst_lag1,25.13873376413927,37.007029006751985
low,low_sst_lag1,25.17675420014512,37.007052573367154
low,low_sst_lag1,25.21477463615097,37.00704963972009
low,low_sst_lag1,25.252795072156818,37.00703693393354
low,low_sst_lag1,25.29081550816267,37.008160340103565
low,low_sst_lag1,25.328835944168517,37.00900366610997
low,low_sst_lag1,25.36685638017437,37.00906871925076
low,low_sst_lag1,25.404876816180217,37.00973322883552
low,low_sst_lag1,25.442897252186068,37.00976007086756
low,low_sst_lag1,25.480917688191916,37.009792915426544
low,low_sst_lag1,25.518938124197767,37.009846195025375
low,low_sst_lag1,25.556958560203615,37.009852561756496
low,low_sst_lag1,25.594978996209466,37.009964907742514
low,low_sst_lag1,25.632999432215314,37.01041963966387
low,low_sst_lag1,25.671019868221165,37.01066750943577
low,low_sst_lag1,25.709040304227013,37.01061198385686
low,low_sst_lag1,25.747060740232865,37.010470945309066
low,low_sst_lag1,25.785081176238712,37.01041958419299
low,low_sst_lag1,25.823101612244564,37.010397430156225
low,low_sst_lag1,25.86112204825041,37.010282381920085
low,low_sst_lag1,25.899142484256263,37.01028569066421
low,low_sst_lag1,25.93716292026211,37.01035720750474
low,low_sst_lag1,25.975183356267962,37.010382281945866
low,low_sst_lag1,26.01320379227381,37.010688625476085
low,low_sst_lag1,26.051224228279658,37.010696338755324
low,low_sst_lag1,26.08924466428551,37.01086721182274
low,low_sst_lag1,26.12726510029136,37.011024399260705
low,low_sst_lag1,26.16528553629721,37.01114381660928
low,low_sst_lag1,26.203305972303056,37.01127649875373
low,low_sst_lag1,26.241326408308908,37.01139013596565
low,low_sst_lag1,26.27934684431476,37.01154934765734
low,low_sst_lag1,26.317367280320607,37.01161080988189
low,low_sst_lag1,26.355387716326454,37.01161358671291
low,low_sst_lag1,26.393408152332306,37.011929498222656
low,low_sst_lag1,26.431428588338157,37.01201520091869
low,low_sst_lag1,26.469449024344005,37.01212361192552
low,low_sst_lag1,26.507469460349853,37.012218706192705
low,low_sst_lag1,26.545489896355704,37.012221806007595
low,low_sst_lag1,26.583510332361556,37.01225914523768
low,low_sst_lag1,26.621530768367403,37.012288471230356
low,low_sst_lag1,26.65955120437325,37.01228458691499
low,low_sst_lag1,26.697571640379103,37.01226124762826
low,low_sst_lag1,26.735592076384954,37.01226375148427
low,low_sst_lag1,26.7736125123908,37.01226153333405
low,low_sst_lag1,26.81163294839665,37.01226003357024
low,low_sst_lag1,26.8496533844025,37.012212554429226
