R2,RMSE,MAE
-7.99820561717817,0.22447625211461147,0.202282608835455
-0.524510373504373,0.05499199608100862,0.03920074091740597
-1.0142773776023235,0.081511857979369,0.06572118816318095
-0.3027455841580202,0.07083102015400836,0.05922704722959391
-0.26237192641111373,0.06448969276458519,0.05218419506875356
-0.509515036762535,0.10073906468120736,0.07886058170848163
-1.7686043192694225,0.09950664729579832,0.08291272698714518
