y_true,y_pred,residual
29.743727393484708,29.803291557300156,-0.05956416381544827
32.344574618237026,32.228203704441384,0.11637091379564168
32.17304139245458,31.70232356085252,0.4707178316020588
31.204877961266813,31.511644314449896,-0.30676635318308243
31.30777654626912,32.444204667699225,-1.1364281214301037
30.70148546534365,32.34129549477773,-1.6398100294340807
25.836681156087508,28.286542154741944,-2.4498609986544366
21.25671846290719,23.983172770344133,-2.726454307436942
23.82486267394948,22.874119087328612,0.9507435866208667
19.606033162156795,22.91537866108082,-3.3093454989240243
25.663529433130023,24.558546737446257,1.1049826956837663
28.98565996077152,27.43928222813934,1.5463777326321804
31.006018751464563,29.757317874587528,1.2487008768770345
32.354646964499814,29.981189889570697,2.3734570749291173
33.80994701304072,32.736281129409484,1.0736658836312358
33.287623512010605,32.81682631473462,0.470797197275985
33.198656738646925,31.773541760908213,1.425114977738712
32.589229366029336,32.05591164990009,0.5333177161292468
30.869498055600666,29.364916054949823,1.5045820006508421
26.62028005675746,25.867627642497933,0.7526524142595257
21.142079537299765,22.374847569086104,-1.232768031786339
22.555104288306744,23.777342187834375,-1.2222378995276308
22.881476615894943,25.160326238940893,-2.27884962304595
28.163467328397623,29.51322265761864,-1.3497553292210185
29.13538401578204,29.95053922032531,-0.8151552045432702
31.44167819000288,31.383927043346784,0.05775114665609493
30.6934185608294,32.263196866224995,-1.5697783053955945
32.280010294133874,32.91472581585166,-0.6347155217177871
30.80292301917424,31.991829325651572,-1.1889063064773318
30.707925073617755,31.403976668292128,-0.6960515946743726
25.44291607597301,25.915809636389476,-0.47289356041646613
26.030542721660165,26.456453764985177,-0.4259110433250122
23.09701582613725,25.299795499941034,-2.2027796738037857
