y_true,y_pred,residual
34.05884579905259,32.39059209653165,1.6682537025209427
34.78419767601789,33.44634356008121,1.337854115936679
32.60130030436482,32.59822843758613,0.00307186677868998
29.26298253013104,29.910448891985133,-0.647466361854093
26.69018757566525,24.58728057987018,2.1029069957950703
23.345890729922967,20.980202703627544,2.365688026295423
19.543443460111725,19.98553395796856,-0.4420904978568352
24.88379240661631,23.53112565731857,1.3526667492977396
29.23048004357741,29.752302756056345,-0.5218227124789365
29.937302556060946,29.90171266946403,0.03558988659691664
33.691690027713854,33.54850577818006,0.14318424953379605
34.83595925523242,34.19042657858191,0.6455326766505038
34.559406898064715,33.063794144528075,1.4956127535366406
33.515579931192555,32.9629721405942,0.5526077905983513
32.36518913891304,33.336454825622596,-0.9712656867095575
30.07740644521774,30.22175221232006,-0.14434576710231894
24.61742112278379,25.904993831773666,-1.2875727089898774
22.580632807854712,24.164749723281716,-1.5841169154270034
21.07877397755213,20.37305240616261,0.7057215713895211
22.3503874163182,23.276619426205748,-0.9262320098875492
30.27735294704128,28.4234678449913,1.8538851020499791
30.78269219145426,29.512173175033695,1.2705190164205646
32.48077609969452,31.568878344127302,0.911897755567221
33.210216355777945,32.53287496135801,0.6773413944199334
32.98505502835572,33.42043084370771,-0.4353758153519962
33.583806602725026,33.694960690375694,-0.11115408765066803
29.491792839507124,32.51253559807495,-3.020742758567824
25.49908578137329,26.6215791481308,-1.12249336675751
22.8592941181497,23.269045707020453,-0.4097515888707548
20.088460831287016,19.255070582745695,0.8333902485413205
18.148548229088824,17.88773258087275,0.2608156482160737
21.564527081479007,21.82897482800719,-0.2644477465281838
27.51207393288015,28.071900552150275,-0.559826619270126
