R2,RMSE,MAE
0.6405250092381798,2.6136030767063234,2.205312754375846
0.906078764779965,1.5664461233778937,1.2353999537143903
0.8164402671898913,1.7379246887805846,1.3445462704581332
0.9461968520672174,1.091327762274707,0.8694887561308245
0.8273102233188133,1.7523254127848773,1.4136869336697984
