Year,Month,med_sss,med_sst,med_sla,med_wind_mag,med_curr_mag,med_E_minus_P,med_runoff,med_sss_lag1,med_sss_lag2,med_sst_lag1,med_sst_lag2,month_sin,month_cos
2013,1,34.11653215032939,2.737939908262093,0.0273470414201183,7.775663708105979,0.16769965831024278,-0.0938314265797476,0.0,34.33998070459753,34.04457184479777,1.831586139629669,1.4255897117253296,0.49999999999999994,0.8660254037844387
2013,2,34.066363891980295,3.0037515178144285,0.0451075443786982,8.779734968368427,0.19026261583481702,-0.0844184914989584,0.0,34.11653215032939,34.33998070459753,2.737939908262093,1.831586139629669,0.8660254037844386,0.5000000000000001
2013,3,33.99438845975608,3.1199312148603986,0.0461461538461538,7.730110437920094,0.1802429777871587,-0.1163904304291016,0.0,34.066363891980295,34.11653215032939,3.0037515178144285,2.737939908262093,1.0,6.123233995736766e-17
2013,4,33.93952856597472,3.036329813789544,0.0507997041420118,7.482565388771098,0.16930548739998838,-0.113038117363608,0.0,33.99438845975608,34.066363891980295,3.1199312148603986,3.0037515178144285,0.8660254037844387,-0.4999999999999998
2013,5,33.860042099992874,2.336836653245774,0.0444726331360946,6.091131752104731,0.16566682070068775,-0.1420591956103694,0.0,33.93952856597472,33.99438845975608,3.036329813789544,3.1199312148603986,0.49999999999999994,-0.8660254037844387
2013,6,33.74307740798644,1.6636020338215132,0.0415031065088757,6.314608782498019,0.14859359779852657,-0.1481478716406596,0.0,33.860042099992874,33.93952856597472,2.336836653245774,3.036329813789544,1.2246467991473532e-16,-1.0
2013,7,33.7162417349789,1.530242855660884,0.035573224852071,7.829980385069152,0.1760991289206435,-0.1577153730057399,0.0,33.74307740798644,33.860042099992874,1.6636020338215132,2.336836653245774,-0.4999999999999997,-0.8660254037844388
2013,8,33.475213698384735,1.074110493266048,0.0116325443786982,4.958138626222943,0.16278026772356483,-0.13885389962757122,0.0,33.7162417349789,33.74307740798644,1.530242855660884,1.6636020338215132,-0.8660254037844385,-0.5000000000000004
2013,9,33.71595189945428,0.9138594470292704,0.004725147928994,6.95238931414261,0.15326484358359818,-0.1544036963105906,0.0,33.475213698384735,33.7162417349789,1.074110493266048,1.530242855660884,-1.0,-1.8369701987210297e-16
2013,10,33.61961895369339,0.7816300646059385,0.0290235207100591,8.72751072394791,0.16083398201498023,-0.0960058693349713,0.0,33.71595189945428,33.475213698384735,0.9138594470292704,1.074110493266048,-0.8660254037844386,0.5000000000000001
2013,11,33.63642648460154,1.5563909908529756,0.0531417159763313,9.227351586133727,0.1792312372981887,-0.0764008285202217,0.0,33.61961895369339,33.71595189945428,0.7816300646059385,0.9138594470292704,-0.5000000000000004,0.8660254037844384
2013,12,34.05802563375285,2.241338468703478,0.0757896449704142,9.070895968062613,0.19023617839758133,-0.0987194747658523,0.0,33.63642648460154,33.61961895369339,1.5563909908529756,0.7816300646059385,-2.4492935982947064e-16,1.0
2014,1,33.95315217290851,2.800410798257247,0.0818631656804733,7.614082308608167,0.1831523466088465,-0.11146457934167961,0.0,34.05802563375285,33.63642648460154,2.241338468703478,1.5563909908529756,0.49999999999999994,0.8660254037844387
2014,2,33.7254672122609,3.0740235999292698,0.0470173076923077,8.99950856035717,0.177693215440928,-0.1301156553996384,0.0,33.95315217290851,34.05802563375285,2.800410798257247,2.241338468703478,0.8660254037844386,0.5000000000000001
2014,3,33.70657646906183,2.92594095387861,0.0312226331360946,9.041020971901654,0.1656413710595319,-0.12149724426001471,0.0,33.7254672122609,33.95315217290851,3.0740235999292698,2.800410798257247,1.0,6.123233995736766e-17
2014,4,33.84051777982833,2.7849254801583747,0.0329758875739645,8.694560737018886,0.1661301309644567,-0.1122659149430912,0.0,33.70657646906183,33.7254672122609,2.92594095387861,3.0740235999292698,0.8660254037844387,-0.4999999999999998
2014,5,33.6855905366729,2.3118786465503365,0.03698224852071,3.6103916632344504,0.15427051536413006,-0.1712874749003077,0.0,33.84051777982833,33.70657646906183,2.7849254801583747,2.92594095387861,0.49999999999999994,-0.8660254037844387
2014,6,33.5677936783356,1.853584771192425,0.0456887573964497,6.471592812670389,0.16574427474171463,-0.1338336965036109,0.0,33.6855905366729,33.84051777982833,2.3118786465503365,2.7849254801583747,1.2246467991473532e-16,-1.0
2014,7,33.454131670006205,1.371090826387516,0.0618306213017751,7.778215660625876,0.16154504119199495,-0.1338227742831029,0.0,33.5677936783356,33.6855905366729,1.853584771192425,2.3118786465503365,-0.4999999999999997,-0.8660254037844388
2014,8,33.5319188307618,1.4901154467467683,0.067696449704142,5.413031522738419,0.17593824099399694,-0.1132961931533714,0.0,33.454131670006205,33.5677936783356,1.371090826387516,1.853584771192425,-0.8660254037844385,-0.5000000000000004
2014,9,33.62470928248481,1.2033022413486745,0.0634797337278106,5.610056580279495,0.16229609074191642,-0.1409618164131627,0.0,33.5319188307618,33.454131670006205,1.4901154467467683,1.371090826387516,-1.0,-1.8369701987210297e-16
2014,10,33.799148908103426,0.8948401212470941,0.0532025147928994,9.221735178051382,0.1837771069166181,-0.11235856079667259,0.0,33.62470928248481,33.5319188307618,1.2033022413486745,1.4901154467467683,-0.8660254037844386,0.5000000000000001
2014,11,33.62731504872123,1.4354866543049047,0.0703149408284023,9.584376005685234,0.1740424086353183,-0.0666125187066179,0.0,33.799148908103426,33.62470928248481,0.8948401212470941,1.2033022413486745,-0.5000000000000004,0.8660254037844384
2014,12,33.94604695406977,2.1997427452583347,0.0512485207100591,8.737465244039393,0.16999541849018104,-0.1335467224246298,0.0,33.62731504872123,33.799148908103426,1.4354866543049047,0.8948401212470941,-2.4492935982947064e-16,1.0
2015,1,33.901026994892085,2.285511019729888,0.0384559171597633,6.368066028467321,0.1744148756553791,-0.1491852601516176,0.0,33.94604695406977,33.62731504872123,2.1997427452583347,1.4354866543049047,0.49999999999999994,0.8660254037844387
2015,2,33.93474334250133,3.093899973111372,0.0710492603550295,8.607512367660469,0.18499734147893032,-0.0782034780675842,0.0,33.901026994892085,33.94604695406977,2.285511019729888,2.1997427452583347,0.8660254037844386,0.5000000000000001
2015,3,33.90428181368359,3.015359256899997,0.0424082840236686,9.602826575796707,0.19007760625754733,-0.157078288098764,0.0,33.93474334250133,33.901026994892085,3.093899973111372,2.285511019729888,1.0,6.123233995736766e-17
2015,4,33.98321797811283,2.664615818153226,0.0567677514792899,8.065300341210008,0.1814364192219447,-0.1220121704174216,0.0,33.90428181368359,33.93474334250133,3.015359256899997,3.093899973111372,0.8660254037844387,-0.4999999999999998
2015,5,34.014687752718686,2.435108744960273,0.040969674556213,9.872658750089625,0.1869720524572857,-0.1452136417332838,0.0,33.98321797811283,33.90428181368359,2.664615818153226,3.015359256899997,0.49999999999999994,-0.8660254037844387
2015,6,33.84248102245301,1.9200906868656653,0.069430473372781,7.305246565614349,0.16186357200094562,-0.1464477551759346,0.0,34.014687752718686,33.98321797811283,2.435108744960273,2.664615818153226,1.2246467991473532e-16,-1.0
2015,7,33.72611632337639,1.3727648099347534,0.0663171597633136,10.866074528765084,0.17484779901654765,-0.14343864446472832,0.0,33.84248102245301,34.014687752718686,1.9200906868656653,2.435108744960273,-0.4999999999999997,-0.8660254037844388
2015,8,33.80274864498651,1.1898615882165076,0.0766849112426035,8.908695397047065,0.17880723030574158,-0.1065815632512582,0.0,33.72611632337639,33.84248102245301,1.3727648099347534,1.9200906868656653,-0.8660254037844385,-0.5000000000000004
2015,9,33.86937571795934,1.2083638783164057,0.0625622781065088,9.487598183148167,0.20015215937176295,-0.11576669301683379,0.0,33.80274864498651,33.72611632337639,1.1898615882165076,1.3727648099347534,-1.0,-1.8369701987210297e-16
2015,10,33.84955133556981,1.0740465497668092,0.0581492603550296,10.194956381248105,0.19739512772342993,-0.1478274765055207,0.0,33.86937571795934,33.80274864498651,1.2083638783164057,1.1898615882165076,-0.8660254037844386,0.5000000000000001
2015,11,33.61723847291296,1.2403249229669122,0.0598571005917159,7.185766320638698,0.17836874613765855,-0.1130526314473011,0.0,33.84955133556981,33.86937571795934,1.0740465497668092,1.2083638783164057,-0.5000000000000004,0.8660254037844384
2015,12,33.81192339656937,1.781543193620902,0.0579559171597633,6.35473572629241,0.18111436559224875,-0.1152214890885987,0.0,33.61723847291296,33.84955133556981,1.2403249229669122,1.0740465497668092,-2.4492935982947064e-16,1.0
2016,1,33.962148270264706,2.3962186904754588,0.08288224852071,9.632461976153875,0.19397845158256874,-0.10777240418470821,0.0,33.81192339656937,33.61723847291296,1.781543193620902,1.2403249229669122,0.49999999999999994,0.8660254037844387
2016,2,34.14779610871462,3.1426238840519227,0.1003292899408284,7.466859545180684,0.1769615777808829,-0.087693696521972,0.0,33.962148270264706,33.81192339656937,2.3962186904754588,1.781543193620902,0.8660254037844386,0.5000000000000001
2016,3,33.78485053387028,3.088319743912073,0.0874566568047337,7.876486637822562,0.18494509420181518,-0.1142745038946352,0.0,34.14779610871462,33.962148270264706,3.1426238840519227,2.3962186904754588,1.0,6.123233995736766e-17
2016,4,34.01145339558759,2.852041849466886,0.0916445266272189,7.94743338209269,0.1874986895501903,-0.1121954481012721,0.0,33.78485053387028,34.14779610871462,3.088319743912073,3.1426238840519227,0.8660254037844387,-0.4999999999999998
2016,5,34.03129036477117,1.977997188084556,0.0851211538461538,9.66925665739771,0.18534277776201497,-0.1277263869459811,0.0,34.01145339558759,33.78485053387028,2.852041849466886,3.088319743912073,0.49999999999999994,-0.8660254037844387
2016,6,34.08553375003953,1.452863872851405,0.0601963017751479,9.260085569180044,0.17472482777317835,-0.1354062526360065,0.0,34.03129036477117,34.01145339558759,1.977997188084556,2.852041849466886,1.2246467991473532e-16,-1.0
2016,7,33.93136266897519,1.0429055884472125,0.0706313609467455,9.718617986904338,0.16874542804399925,-0.13301742577253,0.0,34.08553375003953,34.03129036477117,1.452863872851405,1.977997188084556,-0.4999999999999997,-0.8660254037844388
2016,8,33.85883830853875,0.9649102666555176,0.0655656804733727,8.46358423406285,0.16334168471016225,-0.1526347535425388,0.0,33.93136266897519,34.08553375003953,1.0429055884472125,1.452863872851405,-0.8660254037844385,-0.5000000000000004
2016,9,33.79358048004621,0.7709896277374528,0.0681502958579881,10.157254966256033,0.14938695996443682,-0.12332642638295349,0.0,33.85883830853875,33.93136266897519,0.9649102666555176,1.0429055884472125,-1.0,-1.8369701987210297e-16
2016,10,33.75561560298942,0.4779604779596213,0.0676056213017751,8.099307116558254,0.14772007369110762,-0.1257275611867566,0.0,33.79358048004621,33.85883830853875,0.7709896277374528,0.9649102666555176,-0.8660254037844386,0.5000000000000001
2016,11,33.84283005311816,0.63764199758191,0.0822525147928994,8.204113197247242,0.14484922629730607,-0.10204371483720959,0.0,33.75561560298942,33.79358048004621,0.4779604779596213,0.7709896277374528,-0.5000000000000004,0.8660254037844384
2016,12,33.99017279635497,1.661722619853214,0.0859963017751479,5.772998542897819,0.1504987566825717,-0.1012924487024721,0.0,33.84283005311816,33.75561560298942,0.63764199758191,0.4779604779596213,-2.4492935982947064e-16,1.0
2017,1,34.046520783250415,2.471056921289809,0.0957032544378698,8.151186301995109,0.15826351704799094,-0.09331184561700501,0.0,33.99017279635497,33.84283005311816,1.661722619853214,0.63764199758191,0.49999999999999994,0.8660254037844387
2017,2,33.95199408108459,3.0015975660451595,0.0995905325443787,7.942821847789821,0.1667129308752985,-0.0858177128275469,0.0,34.046520783250415,33.99017279635497,2.471056921289809,1.661722619853214,0.8660254037844386,0.5000000000000001
2017,3,33.862162975951854,2.872670769919454,0.0943812130177514,5.991402866925085,0.1431077572051032,-0.1437638535566582,0.0,33.95199408108459,34.046520783250415,3.0015975660451595,2.471056921289809,1.0,6.123233995736766e-17
2017,4,33.90488617370974,2.8280290294907933,0.1146534023668639,7.765114643147006,0.15523283180534247,-0.08599614559193319,0.0,33.862162975951854,33.95199408108459,2.872670769919454,3.0015975660451595,0.8660254037844387,-0.4999999999999998
2017,5,33.98455799776174,2.334211629444933,0.0920063609467455,9.262120454622426,0.16556066151913332,-0.1505943159600333,0.0,33.90488617370974,33.862162975951854,2.8280290294907933,2.872670769919454,0.49999999999999994,-0.8660254037844387
2017,6,33.94548521654285,1.5942687020379005,0.0646687869822485,3.6363048881036333,0.1450408532388606,-0.1390341889752437,0.0,33.98455799776174,33.90488617370974,2.334211629444933,2.8280290294907933,1.2246467991473532e-16,-1.0
2017,7,33.70989211546189,0.9837721673600904,0.0699550295857988,8.834213012020202,0.1674456100386028,-0.18721499937702202,0.0,33.94548521654285,33.98455799776174,1.5942687020379005,2.334211629444933,-0.4999999999999997,-0.8660254037844388
2017,8,33.59735503434919,0.5599961699606819,0.0686979289940828,9.644305041791467,0.17711673673417327,-0.127760897528314,0.0,33.70989211546189,33.94548521654285,0.9837721673600904,1.5942687020379005,-0.8660254037844385,-0.5000000000000004
2017,9,33.92079398623426,0.749477793898753,0.094067899408284,7.587475918782148,0.18826508449671575,-0.10788394391713041,0.0,33.59735503434919,33.70989211546189,0.5599961699606819,0.9837721673600904,-1.0,-1.8369701987210297e-16
2017,10,33.76684539342254,0.8793958574197482,0.0879307692307692,7.2539037777481905,0.18401723295244143,-0.1347813721106954,0.0,33.92079398623426,33.59735503434919,0.749477793898753,0.5599961699606819,-0.8660254037844386,0.5000000000000001
2017,11,34.11803664495407,1.5120428656114917,0.109410798816568,7.934966484074245,0.1842585132661423,-0.0890321787116089,0.0,33.76684539342254,33.92079398623426,0.8793958574197482,0.749477793898753,-0.5000000000000004,0.8660254037844384
2017,12,34.23802155681353,1.9584495649291915,0.1154890532544379,8.781855748301691,0.17691001492524527,-0.0866383505687558,0.0,34.11803664495407,33.76684539342254,1.5120428656114917,0.8793958574197482,-2.4492935982947064e-16,1.0
2018,1,34.01565937095699,2.5489486927879605,0.1205815088757396,6.80533592918108,0.17136829575241797,-0.0814612165490197,0.0,34.23802155681353,34.11803664495407,1.9584495649291915,1.5120428656114917,0.49999999999999994,0.8660254037844387
2018,2,34.10413630965751,3.2044420247403105,0.1114468934911242,8.90154753948365,0.18643563258274395,-0.0888624584533758,0.0,34.01565937095699,34.23802155681353,2.5489486927879605,1.9584495649291915,0.8660254037844386,0.5000000000000001
2018,3,33.930786690341805,3.1920904993708183,0.1185282544378698,6.46256556198039,0.1712650411387716,-0.1131280211169691,0.0,34.10413630965751,34.01565937095699,3.2044420247403105,2.5489486927879605,1.0,6.123233995736766e-17
2018,4,34.03581488434807,2.9896404657207056,0.0891896449704141,7.496485189822018,0.18410755902792914,-0.1522390570866285,0.0,33.930786690341805,34.10413630965751,3.1920904993708183,3.2044420247403105,0.8660254037844387,-0.4999999999999998
2018,5,34.05470262577295,2.483864231558994,0.0799088757396449,6.992277713125972,0.18875514106623997,-0.17036035432089,0.0,34.03581488434807,33.930786690341805,2.9896404657207056,3.1920904993708183,0.49999999999999994,-0.8660254037844387
2018,6,34.14782044080076,2.1342593211318777,0.0554680473372781,3.851845242622928,0.16832851793538486,-0.19232959877809822,0.0,34.05470262577295,34.03581488434807,2.483864231558994,2.9896404657207056,1.2246467991473532e-16,-1.0
2018,7,34.12710556798863,1.6665837573662423,0.0766412721893491,7.157949428028295,0.1789852645886709,-0.1739438624512514,0.0,34.14782044080076,34.05470262577295,2.1342593211318777,2.483864231558994,-0.4999999999999997,-0.8660254037844388
2018,8,33.72239103797193,1.177158782621453,0.0770618343195266,9.254032924736737,0.1792223482715622,-0.1717568387734819,0.0,34.12710556798863,34.14782044080076,1.6665837573662423,2.1342593211318777,-0.8660254037844385,-0.5000000000000004
2018,9,33.748069223650006,1.0026020485960143,0.0988245562130177,6.542876860218868,0.19020664350312996,-0.11579048637984049,0.0,33.72239103797193,34.12710556798863,1.177158782621453,1.6665837573662423,-1.0,-1.8369701987210297e-16
2018,10,33.75032272553708,0.9949097887946728,0.1040224852071005,7.466409393275235,0.21012814817042821,-0.1276969959265028,0.0,33.748069223650006,33.72239103797193,1.0026020485960143,1.177158782621453,-0.8660254037844386,0.5000000000000001
2018,11,33.87419043453792,1.687861895212202,0.0882736686390532,9.331406361353295,0.20837365626497406,-0.1170275739487811,0.0,33.75032272553708,33.748069223650006,0.9949097887946728,1.0026020485960143,-0.5000000000000004,0.8660254037844384
2018,12,33.97284335525632,2.41271038699556,0.075641124260355,7.698380945015146,0.19872485114182478,-0.10266255291961351,0.0,33.87419043453792,33.75032272553708,1.687861895212202,0.9949097887946728,-2.4492935982947064e-16,1.0
2019,1,33.89337032931978,3.109594795927473,0.0982778106508875,6.728589576960837,0.18781630480019887,-0.08074135968142,0.0,33.97284335525632,33.87419043453792,2.41271038699556,1.687861895212202,0.49999999999999994,0.8660254037844387
2019,2,33.90581282325942,3.127171316408276,0.1053263313609467,8.730032437146706,0.20469119106559885,-0.1135760222137326,0.0,33.89337032931978,33.97284335525632,3.109594795927473,2.41271038699556,0.8660254037844386,0.5000000000000001
2019,3,33.933934757965986,3.393974919366844,0.0915230769230769,9.227964703906956,0.21648778668896732,-0.1665410510975227,0.0,33.90581282325942,33.89337032931978,3.127171316408276,3.109594795927473,1.0,6.123233995736766e-17
2019,4,33.81073223008403,2.965142931751503,0.0999976331360946,8.191644002210412,0.21844350323197909,-0.1312495494735311,0.0,33.933934757965986,33.90581282325942,3.393974919366844,3.127171316408276,0.8660254037844387,-0.4999999999999998
2019,5,33.990353421491,2.4937220286282136,0.0956210059171597,6.0381285002358815,0.1874520376348886,-0.16392500846255448,0.0,33.81073223008403,33.933934757965986,2.965142931751503,3.393974919366844,0.49999999999999994,-0.8660254037844387
2019,6,33.9862914632884,2.215240088552586,0.0724841715976331,8.278356801986744,0.20281709861772274,-0.1391313396967374,0.0,33.990353421491,33.81073223008403,2.4937220286282136,2.965142931751503,1.2246467991473532e-16,-1.0
2019,7,33.886738470179615,1.3868700778004268,0.0710306213017751,6.710661900409699,0.17513754521818914,-0.1691565156291575,0.0,33.9862914632884,33.990353421491,2.215240088552586,2.4937220286282136,-0.4999999999999997,-0.8660254037844388
2019,8,33.71118137938699,1.0735245035864565,0.0860958579881656,7.998708042477477,0.1954821263283988,-0.1647840262826024,0.0,33.886738470179615,33.9862914632884,1.3868700778004268,2.215240088552586,-0.8660254037844385,-0.5000000000000004
2019,9,33.575332371172934,0.958335284299458,0.1121943786982248,7.7822627237728685,0.1937061232949311,-0.0958643807373808,0.0,33.71118137938699,33.886738470179615,1.0735245035864565,1.3868700778004268,-1.0,-1.8369701987210297e-16
2019,10,33.77413507533192,1.096775600604452,0.1067316568047337,8.98931528093154,0.21086772496783526,-0.1442408612405759,0.0,33.575332371172934,33.71118137938699,0.958335284299458,1.0735245035864565,-0.8660254037844386,0.5000000000000001
2019,11,33.786276351882485,1.4548821173822306,0.1099680473372781,4.211213926042698,0.18427242163504337,-0.08968585341639759,0.0,33.77413507533192,33.575332371172934,1.096775600604452,0.958335284299458,-0.5000000000000004,0.8660254037844384
2019,12,34.04028194921312,1.9565035829150428,0.0915659763313609,6.652651660188794,0.1870925582670793,-0.08663820365124189,0.0,33.786276351882485,33.77413507533192,1.4548821173822306,1.096775600604452,-2.4492935982947064e-16,1.0
2020,1,33.887811225443926,3.065809246228546,0.0902180473372781,7.264959005194653,0.18513649424666453,-0.0976401681422128,0.0,34.04028194921312,33.786276351882485,1.9565035829150428,1.4548821173822306,0.49999999999999994,0.8660254037844387
2020,2,33.77569667034922,3.3456819288909,0.0639057692307692,8.550146246387103,0.1913740143463217,-0.1185867443416245,0.0,33.887811225443926,34.04028194921312,3.065809246228546,1.9565035829150428,0.8660254037844386,0.5000000000000001
2020,3,33.99629444273919,3.2647145672264526,0.0724310650887574,9.61626855956127,0.20566168376838687,-0.11649590763731821,0.0,33.77569667034922,33.887811225443926,3.3456819288909,3.065809246228546,1.0,6.123233995736766e-17
2020,4,33.862083615751104,2.6188934325874293,0.0365278106508875,6.637945612107719,0.1793319474405218,-0.153149805918953,0.0,33.99629444273919,33.77569667034922,3.2647145672264526,3.3456819288909,0.8660254037844387,-0.4999999999999998
2020,5,33.97537376571151,2.18807305664725,0.0081110946745562,8.3106982397006,0.19214837274429541,-0.1761322767203728,0.0,33.862083615751104,33.99629444273919,2.6188934325874293,3.2647145672264526,0.49999999999999994,-0.8660254037844387
2020,6,33.92123652811303,1.5582977955440829,0.0470896449704142,5.15013787171795,0.1816841204378232,-0.1311395914685091,0.0,33.97537376571151,33.862083615751104,2.18807305664725,2.6188934325874293,1.2246467991473532e-16,-1.0
2020,7,33.77452008209034,1.335853663594292,0.0219002958579881,7.434133509262042,0.2002926005678575,-0.2090664327629571,0.0,33.92123652811303,33.97537376571151,1.5582977955440829,2.18807305664725,-0.4999999999999997,-0.8660254037844388
2020,8,33.75311401649391,0.946279803242966,0.040948224852071,8.020266808896299,0.18691356976092027,-0.1611095707444749,0.0,33.77452008209034,33.92123652811303,1.335853663594292,1.5582977955440829,-0.8660254037844385,-0.5000000000000004
2020,9,33.80245300602434,0.4896937760367396,0.0732819526627218,5.374718165891973,0.18277121809606023,-0.1297670272151393,0.0,33.75311401649391,33.77452008209034,0.946279803242966,1.335853663594292,-1.0,-1.8369701987210297e-16
2020,10,33.69493990424026,0.732202694074918,0.0968221893491124,8.076338118857253,0.19926122906752,-0.0981831780067209,0.0,33.80245300602434,33.75311401649391,0.4896937760367396,0.946279803242966,-0.8660254037844386,0.5000000000000001
2020,11,33.57347565400226,1.111555201979262,0.0926210059171597,7.793323317054974,0.18207708753438376,-0.0846173698027458,0.0,33.69493990424026,33.80245300602434,0.732202694074918,0.4896937760367396,-0.5000000000000004,0.8660254037844384
2020,12,33.729235694143945,1.724199236131882,0.0982680473372781,7.879312618288634,0.18746152135106028,-0.0940173237016919,0.0,33.57347565400226,33.69493990424026,1.111555201979262,0.732202694074918,-2.4492935982947064e-16,1.0
2021,1,34.12418201447208,2.419862037914158,0.0947896449704142,8.14481795585646,0.1779205983145009,-0.11109439230705849,0.0,33.729235694143945,33.57347565400226,1.724199236131882,1.111555201979262,0.49999999999999994,0.8660254037844387
2021,2,33.9599487493532,2.208628437531024,0.0675461538461538,8.749114153465646,0.1747063387539421,-0.0876549178150277,0.0,34.12418201447208,33.729235694143945,2.419862037914158,1.724199236131882,0.8660254037844386,0.5000000000000001
2021,3,34.07740013644741,2.922154448905028,0.0771727810650887,5.71345695257459,0.17526159423553261,-0.1143667250430795,0.0,33.9599487493532,34.12418201447208,2.208628437531024,2.419862037914158,1.0,6.123233995736766e-17
