Year,Month,high_sss,high_sst,high_sla,high_uwind,high_vwind,high_ucurr,high_vcurr,high_evap,high_ppt,high_runoff,high_wind_mag,high_curr_mag,high_E_minus_P,month_sin,month_cos,high_sss_lag1,high_sss_lag2,high_sst_lag1,high_sst_lag2,high_sst_x_windmag,high_sss_is_outlier,high_sst_is_outlier,high_sla_is_outlier,high_uwind_is_outlier,high_vwind_is_outlier,high_ucurr_is_outlier,high_vcurr_is_outlier,high_evap_is_outlier,high_ppt_is_outlier,high_runoff_is_outlier,high_wind_mag_is_outlier,high_curr_mag_is_outlier,high_E_minus_P_is_outlier,high_sss_lag1_is_outlier,high_sss_lag2_is_outlier,high_sst_lag1_is_outlier,high_sst_lag2_is_outlier,high_sst_x_windmag_is_outlier
2011,12,35.078993888789604,28.24721400882406,-457452138.0167349,-5.67330278764815,-2.651092267953433,-0.1090495008345995,0.368968534361999,-0.1344645564504981,0.0502442918585602,5.737846419656064e-05,6.26216054836817,0.3847461149661124,-0.1847088483090583,-2.4492935982947064e-16,1.0,33.251426468793795,32.85065771278734,28.58215080344682,28.499052557785603,176.88858916737072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,1,31.80306194959104,27.88185809267279,-457452138.0275189,-5.037334310937915,-3.1115739440776893,0.1452562486763293,0.353406565124864,-0.1229435467332072,0.2674742591451611,0.0052436569033289,5.920863903993702,0.38209367706476693,-0.3904178058783683,0.49999999999999994,0.8660254037844387,35.078993888789604,33.251426468793795,28.24721400882406,28.58215080344682,165.084687157181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2,27.87748587617448,27.83617560460343,-457452138.0188113,-4.581116367197601,-3.2216076785643426,-0.2480534466960263,0.0807227373077738,-0.1169340254507474,0.3540130705523067,0.0168313867241673,5.6004806226243184,0.26085757174411905,-0.47094709600305407,0.8660254037844386,0.5000000000000001,31.80306194959104,35.078993888789604,27.88185809267279,28.24721400882406,155.89596208154927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,3,22.566417490539063,27.64487763891264,-457452137.9690759,-4.2288184181825645,-3.843202824599645,0.5198943357638739,-0.6101839785998756,-0.1240787346290766,0.4578857421875,0.0331957156841571,5.714290259075993,0.8016324644744206,-0.5819644768165766,1.0,6.123233995736766e-17,27.87748587617448,31.80306194959104,27.83617560460343,27.88185809267279,157.97085500538623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,4,21.15925357015451,28.44119567839229,-457452137.9672995,-4.420087202942583,-2.9954160259672875,-0.0772311880955121,-0.153043451388299,-0.1142443747386424,0.3085848565637712,0.0186450664813701,5.339446417957431,0.17142623611188285,-0.4228292313024136,0.8660254037844387,-0.4999999999999998,22.566417490539063,27.87748587617448,27.64487763891264,27.83617560460343,151.8602403874181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,5,26.93318609231053,28.728249978220955,-457452137.9649879,-5.168093153710902,-2.029302157241212,-0.2114368790330795,-0.3668337408930827,-0.1388987060526066,0.1671245732956384,0.0076404323239298,5.55222965040328,0.4234058895113086,-0.306023279348245,0.49999999999999994,-0.8660254037844387,21.15925357015451,22.566417490539063,28.44119567839229,27.64487763891264,159.50584133327578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,6,28.975926723702365,28.61984391157868,-457452138.0526359,-4.834192304745228,-1.5848888824500982,-0.296200139557614,-0.1716450660617328,-0.131983575383587,0.1206877668933755,0.0025634088459804,5.087365527360099,0.34233981856816864,-0.2526713422769625,1.2246467991473532e-16,-1.0,26.93318609231053,21.15925357015451,28.728249978220955,28.44119567839229,145.59960731419218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7,31.322495891502395,28.22680923260521,-457452137.9968453,-5.496218820471736,-0.9022254703246808,-0.014565796849343,0.031517544087979,-0.1346462715483276,0.1481309021718403,0.0068546272593842,5.569778462543219,0.0347205706058243,-0.28277717372016786,-0.4999999999999997,-0.8660254037844388,28.975926723702365,26.93318609231053,28.61984391157868,28.728249978220955,157.2170741300806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,8,32.404775011408915,28.15200076653537,-457452137.9711282,-5.868510720468837,-0.9898335343590502,-0.4531830328201909,0.4501437010347015,-0.1485676360068589,0.0630012038191394,0.0005335497432911,5.951402229895018,0.6387520746090184,-0.2115688398259983,-0.8660254037844385,-0.5000000000000004,31.322495891502395,28.975926723702365,28.22680923260521,28.61984391157868,167.54388013796486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,9,32.14172592445748,28.17197292799963,-457452137.9856836,-5.534694435328421,-1.966724642458752,-0.1416218705927494,0.5999547918462127,-0.1368322243263735,0.0166863661545973,4.062991170488166e-05,5.87374227487978,0.6164434333249255,-0.15351859048097083,-1.0,-1.8369701987210297e-16,32.404775011408915,31.322495891502395,28.15200076653537,28.22680923260521,165.47490835396013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,10,35.447984091046514,27.844253409890488,-457452138.0543175,-5.684933204622664,-1.8370619516753584,-0.0064428542312738,1.1186989014716566,-0.1306584628199684,0.0166988824246197,3.166311591334597e-05,5.974383830598314,1.1187174542861735,-0.1473573452445881,-0.8660254037844386,0.5000000000000001,32.14172592445748,32.404775011408915,28.17197292799963,28.15200076653537,166.3522573471317,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2012,11,34.981920853441785,28.46441042146313,-457452138.0302793,-4.957549650288192,-2.258029527212741,0.125601810713609,0.6830459579148076,-0.1193591138932126,0.0236195220044378,0.00049974791397,5.447567886758014,0.6944980888946307,-0.14297863589765042,-0.5000000000000004,0.8660254037844384,35.447984091046514,32.14172592445748,27.844253409890488,28.17197292799963,155.06180812746268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,12,33.988746490629936,28.412194619280378,-457452138.02874845,-5.101672653263138,-2.828909773798384,0.3886155022909016,-0.354663349488484,-0.1283070343441864,0.1142202298316729,0.0006399098232653,5.833506181478251,0.5261255554439456,-0.2425272641758593,-2.4492935982947064e-16,1.0,34.981920853441785,35.447984091046514,28.46441042146313,27.844253409890488,165.74271294093518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,28.756385490789302,28.09157893165761,-457452137.9965189,-4.2937977527372935,-4.097744824618277,0.5067828391745154,-0.3244605013834579,-0.1131515251858347,0.3870747696013141,0.0131223498011481,5.93533586152441,0.6017503328123613,-0.5002262947871488,0.49999999999999994,0.8660254037844387,33.988746490629936,34.981920853441785,28.412194619280378,28.46441042146313,166.732955839911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,2,25.706224483671924,28.18824198670192,-457452137.9636313,-4.778075564718811,-3.498728772239572,0.5295549688014117,-0.1558359195499427,-0.1046550090496356,0.2839925641844258,0.0149776300735022,5.9220865515340115,0.552008422765668,-0.3886475732340614,0.8660254037844386,0.5000000000000001,28.756385490789302,33.988746490629936,28.09157893165761,28.412194619280378,166.9332087808338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,3,24.97103262504527,28.350778677725096,-457452137.937179,-4.390020531310133,-4.133360840865141,0.6083644084965012,-0.210750314460269,-0.1176865189694441,0.3976670440132096,0.0245663795245469,6.029672636729284,0.6438345661506534,-0.5153535629826538,1.0,6.123233995736766e-17,25.706224483671924,28.756385490789302,28.18824198670192,28.09157893165761,170.94591442304704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,4,20.378136673265995,28.72627419766131,-457452137.9085426,-3.8689004546086463,-3.2110997881057,0.3770951045641921,-0.2023756823871495,-0.1079915860700889,0.3428250374878652,0.0304213078064326,5.02787754194983,0.4279680300068492,-0.4508166235579541,0.8660254037844387,-0.4999999999999998,24.97103262504527,25.706224483671924,28.350778677725096,28.18824198670192,144.43218890231418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,24.664188984690057,28.854910955538745,-457452137.9813831,-4.167712416874586,-1.5723904477950383,0.089384008610648,-0.3350624316371977,-0.1196702675750622,0.4600055965446156,0.0248296557093513,4.454462763351792,0.346779950530506,-0.5796758641196778,0.49999999999999994,-0.8660254037844387,20.378136673265995,24.97103262504527,28.72627419766131,28.350778677725096,128.533126391279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6,29.40184932728223,28.909351116646143,-457452138.0425704,-4.54561762502913,-1.285424130290923,-0.0419670029283117,0.2092027336030322,-0.1290972678530851,0.12707106460481,0.0023230152017266,4.723870742062027,0.2133706003219895,-0.25616833245789505,1.2246467991473532e-16,-1.0,24.664188984690057,20.378136673265995,28.854910955538745,28.72627419766131,136.5640379119229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,29.281236977713103,28.564030068740188,-457452138.0138074,-4.1483077486238535,-0.9584683912128388,0.1047845571601,0.0915076689561829,-0.130355204571281,0.2263377488717524,0.0128216376671424,4.257595428671779,0.13911670243731566,-0.3566929534430334,-0.4999999999999997,-0.8660254037844388,29.40184932728223,24.664188984690057,28.909351116646143,28.854910955538745,121.61408384511147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,8,32.49543218837992,28.377362889289696,-457452137.9764953,-5.445019052049817,-1.2446071307048114,0.3007689429352344,0.4318908107293359,-0.1413097591222038,0.089941442365477,0.0032156430757962,5.585452478267697,0.5262999424537507,-0.2312512014876808,-0.8660254037844385,-0.5000000000000004,29.281236977713103,29.40184932728223,28.564030068740188,28.909351116646143,158.5004118766849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,9,32.9281669319191,28.428378370986472,-457452137.957012,-5.862094280635112,-1.6009660487520625,0.2768926744148219,-0.0566757434809749,-0.1415265113468001,0.0413629430285572,0.0013247044128779,6.076778887232256,0.2826334959690975,-0.1828894543753573,-1.0,-1.8369701987210297e-16,32.49543218837992,29.281236977713103,28.377362889289696,28.564030068740188,172.7529694830607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,10,33.938562932549765,28.383910655892723,-457452137.9500756,-5.760635898310757,-2.085567490456725,0.2029650459066033,0.3509704001780067,-0.1448770140755106,0.0302059128439638,8.764210537340512e-05,6.1265420679333085,0.4054319075516624,-0.17508292691947439,-0.8660254037844386,0.5000000000000001,32.9281669319191,32.49543218837992,28.428378370986472,28.377362889289696,173.89522268578727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,11,35.12120382251111,28.516796638240933,-457452138.0082145,-5.508400602806249,-1.9614486299322904,0.1055738859996199,0.0504806061089038,-0.1281669757951646,0.0419287145490477,8.49842319827108e-05,5.847200862708541,0.11702195092452967,-0.1700956903442123,-0.5000000000000004,0.8660254037844384,33.938562932549765,32.9281669319191,28.383910655892723,28.428378370986472,166.7434379048064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,12,32.12966075263695,28.04117105437241,-457452137.9912831,-5.413789874703221,-2.8134097294694573,0.0367375867269952,0.1335173913500678,-0.1216610641213211,0.1242233253795014,0.0013723599134817,6.101179813225679,0.13847939944789858,-0.2458843895008225,-2.4492935982947064e-16,1.0,35.12120382251111,33.938562932549765,28.516796638240933,28.383910655892723,171.08422677614516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,1,31.18996918796964,27.971809238304896,-457452137.9763765,-4.565904267617231,-3.052969487284768,0.5898512239438161,-0.4945923116241322,-0.1205127957833589,0.257918995513013,0.009418639910997,5.4925499061307645,0.7697701092571213,-0.3784317912963719,0.49999999999999994,0.8660254037844387,32.12966075263695,35.12120382251111,28.04117105437241,28.516796638240933,153.6365582061592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,27.88053122796644,27.64715597544449,-457452137.9630853,-4.820098072995801,-3.4842440002768704,0.4627164628508748,-0.2283856201612827,-0.0980652856403554,0.4929200121636927,0.0427824392826599,5.947545854111862,0.5160101902963532,-0.5909852978040481,0.8660254037844386,0.5000000000000001,31.18996918796964,32.12966075263695,27.971809238304896,28.04117105437241,164.43272789973886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,3,22.25776355296584,27.375153699532014,-457452137.9472249,-4.3904716284317375,-4.105196964987637,0.6670349433731574,-0.4779635951854288,-0.1067226395980846,0.465378879795413,0.0367795955499953,6.010730674502704,0.8206002766288906,-0.5721015193934976,1.0,6.123233995736766e-17,27.88053122796644,31.18996918796964,27.64715597544449,27.971809238304896,164.54467606100326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,4,19.570416445087115,27.801834314478008,-457452137.9500909,-4.155053333241559,-3.6629829697707694,0.1954306740343811,0.0230205993678781,-0.1079050980552413,0.4940218050804364,0.047955315493973,5.539125602377371,0.19678184964266615,-0.6019269031356778,0.8660254037844387,-0.4999999999999998,22.25776355296584,27.88053122796644,27.375153699532014,27.64715597544449,153.99785224437886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,5,16.58793505494312,28.31889980126643,-457452137.92902,-3.5691901831584567,-2.489736505866756,0.0698718991057545,0.020278407297298,-0.1019291570906103,0.6477220411131369,0.0503371819941955,4.351770493971425,0.07275504166145358,-0.7496511982037473,0.49999999999999994,-0.8660254037844387,19.570416445087115,22.25776355296584,27.801834314478008,27.375153699532014,123.23735257688449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,6,27.630238639319764,28.718747755521857,-457452137.9917864,-5.088387830899312,-1.1098341379292618,-0.2322200803127862,-0.2152299326358001,-0.120469883701505,0.2396995499289247,0.0125285718567977,5.2080152199621494,0.31662294547756314,-0.3601694336304297,1.2246467991473532e-16,-1.0,16.58793505494312,19.570416445087115,28.31889980126643,27.801834314478008,149.56767540901166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,7,30.851244331711825,28.31808404446084,-457452138.0011758,-5.577605289820383,-1.0233768625350217,0.1406408228290577,-0.2970887505915016,-0.1385389166779419,0.1337922338903303,0.0032278884797406,5.670712562968109,0.3286967702519358,-0.2723311505682722,-0.4999999999999997,-0.8660254037844388,27.630238639319764,16.58793505494312,28.718747755521857,28.31889980126643,160.58371495011085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,8,32.0537208923865,28.279589163187268,-457452137.9687525,-5.743739846013707,-1.1310010755313396,0.1716402813585268,-0.2719723422390719,-0.1468630757778001,0.0550973203760632,0.0002627513817781,5.854033724837824,0.32160432386372095,-0.2019603961538633,-0.8660254037844385,-0.5000000000000004,30.851244331711825,27.630238639319764,28.31808404446084,28.718747755521857,165.54966868585652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,9,31.374636937585933,28.231729336920377,-457452137.97860914,-5.906118216246543,-1.797522066304317,0.0232058827285513,0.2273521129832123,-0.1443134032233932,0.0257129782050319,5.772833288068603e-05,6.173598461442904,0.22853335920854664,-0.1700263814284251,-1.0,-1.8369701987210297e-16,32.0537208923865,30.851244331711825,28.279589163187268,28.31808404446084,174.29136079828413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,10,32.82513418209019,28.269827221718124,-457452137.99048793,-5.651824952229946,-1.923128469455877,0.081655440663082,0.2832985368111859,-0.1348231916685076,0.0268454241329396,4.390851985773392e-05,5.9700543046676495,0.29483159930584263,-0.1616686158014472,-0.8660254037844386,0.5000000000000001,31.374636937585933,32.0537208923865,28.231729336920377,28.279589163187268,168.77240369722898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,11,33.117798089888595,28.385152410414182,-457452138.0153845,-5.695917662078812,-1.8425291850722048,-0.1582335248732796,0.2618179340542366,-0.125788207546141,0.0189626569578633,2.6070860010632403e-05,5.986517502774396,0.3059190726094916,-0.14475086450400432,-0.5000000000000004,0.8660254037844384,32.82513418209019,31.374636937585933,28.269827221718124,28.231729336920377,169.92821172386334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,12,32.67419420714867,28.121934079862505,-457452138.0403087,-5.812961496192322,-2.417277784213512,-0.2505397196068908,0.2333060160603826,-0.1271277691441527,0.0932529494607237,0.0004378606581829,6.295534388935277,0.3423475547315432,-0.2203807186048764,-2.4492935982947064e-16,1.0,33.117798089888595,32.82513418209019,28.385152410414182,28.269827221718124,177.04260308314534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,30.3061687715369,28.17223029461919,-457452138.0071613,-5.028911920165169,-3.6002838687431176,0.0067061302402327,0.1841993888224204,-0.1249612271344873,0.1599008345745019,0.0017203043198444,6.184820048822054,0.18432142313185457,-0.2848620617089892,0.49999999999999994,0.8660254037844387,32.67419420714867,33.117798089888595,28.121934079862505,28.385152410414182,174.24017474619282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,27.264551746573915,28.48055138950896,-457452137.9790139,-4.454899760745686,-3.374493202514197,-0.1036658107577001,-0.1086778858128715,-0.1092490531812758,0.3820603951899963,0.021850856803578,5.588679294082502,0.15019148839001104,-0.4913094483712721,0.8660254037844386,0.5000000000000001,30.3061687715369,32.67419420714867,28.17223029461919,28.121934079862505,159.16866783460137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,3,24.586302834750573,28.154839631236182,-457452137.98504215,-3.82644082614656,-3.5322380600243632,0.2130499008249064,0.0122703285124458,-0.1039837910049766,0.4976539160372942,0.0509681701660156,5.207528694945986,0.21340295500134435,-0.6016377070422708,1.0,6.123233995736766e-17,27.264551746573915,30.3061687715369,28.48055138950896,28.17223029461919,146.6171352812649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,21.72577669584373,28.115634788233244,-457452137.91504735,-4.344027898544391,-3.8394431357200327,0.9262010195425578,-0.382876882063491,-0.1199893933340642,0.5143733278534116,0.037137093628652,5.79757725052109,1.002219055606275,-0.6343627211874758,0.8660254037844387,-0.4999999999999998,24.586302834750573,27.264551746573915,28.154839631236182,28.48055138950896,163.00256463222038,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,5,23.98325029808553,28.473950976460813,-457452137.96140987,-4.712976338771673,-1.9536678446291469,0.4227891843145092,-0.0364519434981048,-0.1174185865244569,0.3805157813800158,0.0170214613513833,5.1018588785813686,0.42435767762362575,-0.4979343679044727,0.49999999999999994,-0.8660254037844387,21.72577669584373,24.586302834750573,28.115634788233244,28.154839631236182,145.27007959754724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,29.631703921154447,28.62620048194941,-457452138.0016793,-5.222391213362034,-1.0264927651402511,0.1091599135710936,-0.2153465751424368,-0.1298904313138251,0.2053422194260818,0.0044760619394877,5.322316918625408,0.24143329131755173,-0.33523265073990693,1.2246467991473532e-16,-1.0,23.98325029808553,21.72577669584373,28.473950976460813,28.115634788233244,152.35771114104216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,31.242237517512915,28.437730443771645,-457452138.0181166,-5.797724243628203,-0.6706009169299287,-0.0953272064016865,-0.2599808201725994,-0.1390358969436947,0.1236198018993851,0.0014862421701645,5.83637832863339,0.2769066686411997,-0.2626556988430798,-0.4999999999999997,-0.8660254037844388,29.631703921154447,23.98325029808553,28.62620048194941,28.473950976460813,165.9733536775468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8,32.48844767186596,28.00699068913144,-457452137.9587031,-5.989267032527359,-0.9427893557151802,0.2405055129434913,0.2054324634373188,-0.1432859370341668,0.0269507346068613,0.0001165062718137,6.063016687769292,0.31629953966159546,-0.17023667164102813,-0.8660254037844385,-0.5000000000000004,31.242237517512915,29.631703921154447,28.437730443771645,28.62620048194941,169.80685192240313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,9,32.31626706462885,28.246960105810714,-457452137.9776313,-5.870046497449367,-1.6780258588184267,0.1700349796378492,0.2796569632585434,-0.142149683859574,0.0099722732453656,1.489763429178994e-05,6.105179494910932,0.3272917832751597,-0.1521219571049396,-1.0,-1.8369701987210297e-16,32.48844767186596,31.242237517512915,28.00699068913144,28.437730443771645,172.4527616315627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,10,33.235691639161864,28.38045997358772,-457452137.9848068,-5.704599883076707,-2.091873262738864,0.5145967878512482,0.2521885610533072,-0.1320471743110721,0.0115848518687592,1.5744090785641642e-05,6.076050820505085,0.5730697378094224,-0.1436320261798313,-0.8660254037844386,0.5000000000000001,32.31626706462885,32.48844767186596,28.246960105810714,28.00699068913144,172.4411171088294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,33.658058217585605,28.557318271950585,-457452138.0011944,-5.606555131060132,-2.464167964484917,0.141634764149785,0.2013961421325802,-0.1278133090783858,0.0191857828896426,1.6929129877034024e-05,6.1241802875822025,0.24621294133666421,-0.1469990919680284,-0.5000000000000004,0.8660254037844384,33.235691639161864,32.31626706462885,28.38045997358772,28.246960105810714,174.89016562729083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,12,32.958394081534685,28.4853134141721,-457452138.0421641,-5.563202768740569,-3.631937756693575,0.4707874224310921,-0.0980086035786136,-0.1278027669697471,0.0928110653126733,0.0001948768570578,6.643808916172943,0.4808809452398186,-0.2206138322824204,-2.4492935982947064e-16,1.0,33.658058217585605,33.235691639161864,28.557318271950585,28.38045997358772,189.25097924105734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,31.820988962889388,28.133285661494632,-457452137.9758837,-4.367381361990991,-4.69507379292031,0.4112771514972502,-0.4720968267612272,-0.1214104604262572,0.1800452238003883,0.0046399584888706,6.412311430524362,0.6261184466071195,-0.3014556842266455,0.49999999999999994,0.8660254037844387,32.958394081534685,33.658058217585605,28.4853134141721,28.557318271950585,180.39938922540915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
