Year,Month,high_sss,high_sst,high_sla,high_wind_mag,high_curr_mag,high_E_minus_P,high_runoff,high_sss_lag1,high_sss_lag2,high_sst_lag1,high_sst_lag2,month_sin,month_cos
2014,8,32.0537208923865,28.279589163187268,-457452137.9687525,5.854033724837824,0.32160432386372095,-0.2019603961538633,0.0002627513817781,30.851244331711825,27.630238639319764,28.31808404446084,28.718747755521857,-0.8660254037844385,-0.5000000000000004
2014,9,31.374636937585933,28.231729336920377,-457452137.97860914,6.173598461442904,0.22853335920854664,-0.1700263814284251,5.772833288068603e-05,32.0537208923865,30.851244331711825,28.279589163187268,28.31808404446084,-1.0,-1.8369701987210297e-16
2014,10,32.82513418209019,28.269827221718124,-457452137.99048793,5.9700543046676495,0.29483159930584263,-0.1616686158014472,4.390851985773392e-05,31.374636937585933,32.0537208923865,28.231729336920377,28.279589163187268,-0.8660254037844386,0.5000000000000001
2014,11,33.117798089888595,28.385152410414182,-457452138.0153845,5.986517502774396,0.3059190726094916,-0.14475086450400432,2.6070860010632403e-05,32.82513418209019,31.374636937585933,28.269827221718124,28.231729336920377,-0.5000000000000004,0.8660254037844384
2014,12,32.67419420714867,28.121934079862505,-457452138.0403087,6.295534388935277,0.3423475547315432,-0.2203807186048764,0.0004378606581829,33.117798089888595,32.82513418209019,28.385152410414182,28.269827221718124,-2.4492935982947064e-16,1.0
2015,1,30.3061687715369,28.17223029461919,-457452138.0071613,6.184820048822054,0.18432142313185457,-0.2848620617089892,0.0017203043198444,32.67419420714867,33.117798089888595,28.121934079862505,28.385152410414182,0.49999999999999994,0.8660254037844387
2015,2,27.264551746573915,28.48055138950896,-457452137.9790139,5.588679294082502,0.15019148839001104,-0.4913094483712721,0.021850856803578,30.3061687715369,32.67419420714867,28.17223029461919,28.121934079862505,0.8660254037844386,0.5000000000000001
2015,3,24.586302834750573,28.154839631236182,-457452137.98504215,5.207528694945986,0.21340295500134435,-0.6016377070422708,0.0509681701660156,27.264551746573915,30.3061687715369,28.48055138950896,28.17223029461919,1.0,6.123233995736766e-17
2015,4,21.72577669584373,28.115634788233244,-457452137.91504735,5.79757725052109,1.002219055606275,-0.6343627211874758,0.037137093628652,24.586302834750573,27.264551746573915,28.154839631236182,28.48055138950896,0.8660254037844387,-0.4999999999999998
2015,5,23.98325029808553,28.473950976460813,-457452137.96140987,5.1018588785813686,0.42435767762362575,-0.4979343679044727,0.0170214613513833,21.72577669584373,24.586302834750573,28.115634788233244,28.154839631236182,0.49999999999999994,-0.8660254037844387
2015,6,29.631703921154447,28.62620048194941,-457452138.0016793,5.322316918625408,0.24143329131755173,-0.33523265073990693,0.0044760619394877,23.98325029808553,21.72577669584373,28.473950976460813,28.115634788233244,1.2246467991473532e-16,-1.0
2015,7,31.242237517512915,28.437730443771645,-457452138.0181166,5.83637832863339,0.2769066686411997,-0.2626556988430798,0.0014862421701645,29.631703921154447,23.98325029808553,28.62620048194941,28.473950976460813,-0.4999999999999997,-0.8660254037844388
2015,8,32.48844767186596,28.00699068913144,-457452137.9587031,6.063016687769292,0.31629953966159546,-0.17023667164102813,0.0001165062718137,31.242237517512915,29.631703921154447,28.437730443771645,28.62620048194941,-0.8660254037844385,-0.5000000000000004
2015,9,32.31626706462885,28.246960105810714,-457452137.9776313,6.105179494910932,0.3272917832751597,-0.1521219571049396,1.489763429178994e-05,32.48844767186596,31.242237517512915,28.00699068913144,28.437730443771645,-1.0,-1.8369701987210297e-16
2015,10,33.235691639161864,28.38045997358772,-457452137.9848068,6.076050820505085,0.5730697378094224,-0.1436320261798313,1.5744090785641642e-05,32.31626706462885,32.48844767186596,28.246960105810714,28.00699068913144,-0.8660254037844386,0.5000000000000001
2015,11,33.658058217585605,28.557318271950585,-457452138.0011944,6.1241802875822025,0.24621294133666421,-0.1469990919680284,1.6929129877034024e-05,33.235691639161864,32.31626706462885,28.38045997358772,28.246960105810714,-0.5000000000000004,0.8660254037844384
2015,12,32.958394081534685,28.4853134141721,-457452138.0421641,6.643808916172943,0.4808809452398186,-0.2206138322824204,0.0001948768570578,33.658058217585605,33.235691639161864,28.557318271950585,28.38045997358772,-2.4492935982947064e-16,1.0
2016,1,31.820988962889388,28.133285661494632,-457452137.9758837,6.412311430524362,0.6261184466071195,-0.3014556842266455,0.0046399584888706,32.958394081534685,33.658058217585605,28.4853134141721,28.557318271950585,0.49999999999999994,0.8660254037844387
2016,2,28.42879903314107,28.32363249025964,-457452137.9519349,6.219819314077423,0.30552832382714457,-0.5061831978430761,0.019473651457115,31.820988962889388,32.958394081534685,28.133285661494632,28.4853134141721,0.8660254037844386,0.5000000000000001
2016,3,24.839867409178744,28.270291706819403,-457452137.9809798,5.5018701592684724,0.15050273858601146,-0.5813158722098409,0.0360536180304352,28.42879903314107,31.820988962889388,28.32363249025964,28.133285661494632,1.0,6.123233995736766e-17
2016,4,24.51149186621353,28.59733589926126,-457452137.9616431,5.336298723377404,0.021407397842785662,-0.4978687481502808,0.0247857697616667,24.839867409178744,28.42879903314107,28.270291706819403,28.32363249025964,0.8660254037844387,-0.4999999999999998
2016,5,27.59529529324809,29.262468328563127,-457452137.978352,4.950570022116921,0.21415711914596208,-0.30765248045942484,0.0052368344639885,24.51149186621353,24.839867409178744,28.59733589926126,28.270291706819403,0.49999999999999994,-0.8660254037844387
2016,6,28.97512125081321,29.21308348165208,-457452138.0321785,5.058693920695661,0.16030084163972314,-0.2764990383527687,0.0033705897585174,27.59529529324809,24.51149186621353,29.262468328563127,28.59733589926126,1.2246467991473532e-16,-1.0
2016,7,31.85581655830377,28.80865397766448,-457452138.0314028,5.201378466944975,0.3265608703385045,-0.2427469161091118,0.0018763457529643,28.97512125081321,27.59529529324809,29.21308348165208,29.262468328563127,-0.4999999999999997,-0.8660254037844388
2016,8,32.13953026922693,28.59754433598117,-457452138.0465718,5.675418360533247,0.5314297787050053,-0.1763356016761451,0.0001633886754865,31.85581655830377,28.97512125081321,28.80865397766448,29.21308348165208,-0.8660254037844385,-0.5000000000000004
2016,9,32.940186697161195,28.28109071402219,-457452138.0155028,5.621986394109194,0.008946724810906382,-0.1535504675034939,8.972438834828033e-05,32.13953026922693,31.85581655830377,28.59754433598117,28.80865397766448,-1.0,-1.8369701987210297e-16
2016,10,34.05884579905259,28.55802122892413,-457452138.0396692,5.855358883047754,0.23972995206175307,-0.1546109266711409,5.23053682767428e-05,32.940186697161195,32.13953026922693,28.28109071402219,28.59754433598117,-0.8660254037844386,0.5000000000000001
2016,11,34.78419767601789,28.24421331100032,-457452137.9914148,6.073149073731809,0.5679196165845635,-0.1415619752287158,3.724408572947485e-05,34.05884579905259,32.940186697161195,28.55802122892413,28.28109071402219,-0.5000000000000004,0.8660254037844384
2016,12,32.60130030436482,28.56097718419304,-457452138.02333874,5.781515788230768,0.38237168008466,-0.36309516154361887,0.0064645236765844,34.78419767601789,34.05884579905259,28.24421331100032,28.55802122892413,-2.4492935982947064e-16,1.0
2017,1,29.26298253013104,28.24655876690322,-457452138.021991,5.378214576098503,0.224792716802542,-0.5653889613699983,0.026629030351808,32.60130030436482,34.78419767601789,28.56097718419304,28.24421331100032,0.49999999999999994,0.8660254037844387
2017,2,26.69018757566525,27.786224481951447,-457452137.9758039,5.337646327801832,0.6517486776017133,-0.6084729628802755,0.0400554273255478,29.26298253013104,32.60130030436482,28.24655876690322,28.56097718419304,0.8660254037844386,0.5000000000000001
2017,3,23.345890729922967,27.94433637911748,-457452137.9449372,5.014689165142593,0.6713204339722392,-0.742556234391836,0.0558572351579835,26.69018757566525,29.26298253013104,27.786224481951447,28.24655876690322,1.0,6.123233995736766e-17
2017,4,19.543443460111725,28.3563206802894,-457452137.9139468,4.838910350674147,0.5953691181921437,-0.6212074124425121,0.035213098018127,23.345890729922967,26.69018757566525,27.94433637911748,27.786224481951447,0.8660254037844387,-0.4999999999999998
2017,5,24.88379240661631,28.91237605971335,-457452137.956165,4.5847494307637,0.341297099238866,-0.4746077917957094,0.0224418019401956,19.543443460111725,23.345890729922967,28.3563206802894,27.94433637911748,0.49999999999999994,-0.8660254037844387
2017,6,29.23048004357741,28.97075416014548,-457452138.03079486,4.780890090706759,0.6815906146118709,-0.3582648972611455,0.0074880927272096,24.88379240661631,19.543443460111725,28.91237605971335,28.3563206802894,1.2246467991473532e-16,-1.0
2017,7,29.937302556060946,28.926726245496827,-457452138.0420213,4.535898909363092,0.25247829919400716,-0.26768400952131777,0.0054233144726273,29.23048004357741,24.88379240661631,28.97075416014548,28.91237605971335,-0.4999999999999997,-0.8660254037844388
2017,8,33.691690027713854,28.57835776693111,-457452137.9963259,5.763866604828215,0.32866180805086354,-0.1690208239800478,6.822439340444712e-05,29.937302556060946,29.23048004357741,28.926726245496827,28.97075416014548,-0.8660254037844385,-0.5000000000000004
2017,9,34.83595925523242,28.20137997862438,-457452137.9515231,6.498561817045754,0.3139358951960289,-0.1725219858027773,0.000224818844767,33.691690027713854,29.937302556060946,28.57835776693111,28.926726245496827,-1.0,-1.8369701987210297e-16
2017,10,34.559406898064715,28.21993035558776,-457452137.9495936,6.1831354219626204,0.08410863834489499,-0.1655565650373168,5.685366117037259e-05,34.83595925523242,33.691690027713854,28.20137997862438,28.57835776693111,-0.8660254037844386,0.5000000000000001
2017,11,33.515579931192555,28.61843365519994,-457452137.976736,5.947572103523833,0.8137470769573852,-0.15074469766320558,2.319290793153661e-05,34.559406898064715,34.83595925523242,28.21993035558776,28.20137997862438,-0.5000000000000004,0.8660254037844384
2017,12,32.36518913891304,28.528361645219828,-457452137.9814669,5.802984231560334,0.16956993058158457,-0.3062160241930089,0.0035810809163652,33.515579931192555,34.559406898064715,28.61843365519994,28.21993035558776,-2.4492935982947064e-16,1.0
2018,1,30.07740644521774,28.25477992056562,-457452138.0147651,5.995472760142175,0.41184727912009217,-0.5147596745580965,0.0184335313605133,32.36518913891304,33.515579931192555,28.528361645219828,28.61843365519994,0.49999999999999994,0.8660254037844387
2018,2,24.61742112278379,27.41804712067536,-457452137.95691705,4.865263162841845,0.5433468995719902,-0.6681482776029575,0.0400429449137851,30.07740644521774,32.36518913891304,28.25477992056562,28.528361645219828,0.8660254037844386,0.5000000000000001
2018,3,22.580632807854712,28.091937182269955,-457452137.9644955,5.853634786754505,0.5251286033735422,-0.4733669005069859,0.0253234953569942,24.61742112278379,30.07740644521774,27.41804712067536,28.25477992056562,1.0,6.123233995736766e-17
2018,4,21.07877397755213,28.07388799429456,-457452137.95462686,4.641267639835678,0.336174686537769,-0.7428638522441573,0.0539324833796574,22.580632807854712,24.61742112278379,28.091937182269955,27.41804712067536,0.8660254037844387,-0.4999999999999998
2018,5,22.3503874163182,28.34933792093348,-457452138.01848537,4.508783451991873,0.17919249207210552,-0.7045792652040542,0.0375874423416408,21.07877397755213,22.580632807854712,28.07388799429456,28.091937182269955,0.49999999999999994,-0.8660254037844387
2018,6,30.27735294704128,28.37115481457321,-457452138.026118,5.236748431650349,0.4854936100595418,-0.3175667307433292,0.0069328172672429,22.3503874163182,21.07877397755213,28.34933792093348,28.07388799429456,1.2246467991473532e-16,-1.0
2018,7,30.78269219145426,28.117165159373563,-457452138.0266946,5.31344382143157,0.1790869420191341,-0.2954863190386421,0.0045558150703385,30.27735294704128,22.3503874163182,28.37115481457321,28.34933792093348,-0.4999999999999997,-0.8660254037844388
2018,8,32.48077609969452,27.958065442086045,-457452137.9964166,5.496745936932651,0.478222301478368,-0.1803567422300399,0.0003113831288715,30.78269219145426,30.27735294704128,28.117165159373563,28.37115481457321,-0.8660254037844385,-0.5000000000000004
2018,9,33.210216355777945,28.44832147951506,-457452137.9899594,5.892627050780898,0.7294035232189826,-0.1634046375839667,8.041336691591161e-05,32.48077609969452,30.78269219145426,27.958065442086045,28.117165159373563,-1.0,-1.8369701987210297e-16
2018,10,32.98505502835572,28.375014099019616,-457452137.9938032,5.5395123785670215,0.1788699967485518,-0.15492836895161832,0.0001119579789201,33.210216355777945,32.48077609969452,28.44832147951506,27.958065442086045,-0.8660254037844386,0.5000000000000001
2018,11,33.583806602725026,28.6576564107335,-457452138.0293276,5.784107827783734,0.5260243205690841,-0.2377927069656947,0.000647877800394,32.98505502835572,33.210216355777945,28.375014099019616,28.44832147951506,-0.5000000000000004,0.8660254037844384
2018,12,29.491792839507124,27.92786848246324,-457452138.0229402,5.446851037715596,0.23707563606895762,-0.6013825188374378,0.0202169869778424,33.583806602725026,32.98505502835572,28.6576564107335,28.375014099019616,-2.4492935982947064e-16,1.0
2019,1,25.49908578137329,27.83059723773916,-457452137.9878608,5.538993569273611,0.7389139065072273,-0.5261182468053855,0.02158899702264,29.491792839507124,33.583806602725026,27.92786848246324,28.6576564107335,0.49999999999999994,0.8660254037844387
2019,2,22.8592941181497,27.806511226003504,-457452137.901709,6.037624604766589,0.874878331136658,-0.6076307488087366,0.0731775859403892,25.49908578137329,29.491792839507124,27.83059723773916,27.92786848246324,0.8660254037844386,0.5000000000000001
2019,3,20.088460831287016,27.4836858000838,-457452137.8623798,5.816767886970964,0.4853464795278181,-0.5402952702881316,0.0352874056122006,22.8592941181497,25.49908578137329,27.806511226003504,27.83059723773916,1.0,6.123233995736766e-17
2019,4,18.148548229088824,28.03691443742868,-457452137.84260106,5.349239209392834,0.9494807978401575,-0.6261663553277416,0.0356430979170037,20.088460831287016,22.8592941181497,27.4836858000838,27.806511226003504,0.8660254037844387,-0.4999999999999998
2019,5,21.564527081479007,28.22533823387878,-457452137.9165256,4.868811963777641,0.25334667688134926,-0.671590635564024,0.0455228139662883,18.148548229088824,20.088460831287016,28.03691443742868,27.4836858000838,0.49999999999999994,-0.8660254037844387
2019,6,27.51207393288015,28.77438076709886,-457452137.98483765,4.9859681204727355,0.43992036678476426,-0.34869064769801306,0.0081808327217779,21.564527081479007,18.148548229088824,28.22533823387878,28.03691443742868,1.2246467991473532e-16,-1.0
2019,7,29.743727393484708,28.59753115359932,-457452137.994058,4.935897371413583,0.3892396058490108,-0.2860117814553207,0.002804897240633,27.51207393288015,21.564527081479007,28.77438076709886,28.22533823387878,-0.4999999999999997,-0.8660254037844388
2019,8,32.344574618237026,28.38128891277515,-457452137.9701999,5.784575014058678,0.5527863513390007,-0.1968641419338403,0.0004579781075201,29.743727393484708,27.51207393288015,28.59753115359932,28.77438076709886,-0.8660254037844385,-0.5000000000000004
2019,9,32.17304139245458,28.287008181838647,-457452137.9370052,5.796621029783558,0.379288191530047,-0.1543287498622956,9.852753588433804e-05,32.344574618237026,29.743727393484708,28.38128891277515,28.59753115359932,-1.0,-1.8369701987210297e-16
2019,10,31.204877961266813,28.625571630640064,-457452137.94570833,5.458406125674996,0.18184033900717403,-0.15975084614295218,4.863174709342639e-05,32.17304139245458,32.344574618237026,28.287008181838647,28.38128891277515,-0.8660254037844386,0.5000000000000001
2019,11,31.30777654626912,28.79885672809025,-457452138.032572,5.296934004287421,0.372653204308105,-0.16285312951669179,0.0003541573970275,31.204877961266813,32.17304139245458,28.625571630640064,28.287008181838647,-0.5000000000000004,0.8660254037844384
2019,12,30.70148546534365,28.617229509238435,-457452137.9945201,6.366429761808016,0.19785494895218708,-0.36058835720522164,0.0052704218576645,31.30777654626912,31.204877961266813,28.79885672809025,28.625571630640064,-2.4492935982947064e-16,1.0
2020,1,25.836681156087508,28.293073964374702,-457452137.92019343,5.457152489646871,1.0062153087107701,-0.5359956281116375,0.0246982800184622,30.70148546534365,31.30777654626912,28.617229509238435,28.79885672809025,0.49999999999999994,0.8660254037844387
2020,2,21.25671846290719,27.909626365561145,-457452137.92110384,5.472488114106397,1.2442536725949795,-0.5207237755582177,0.0449374836577466,25.836681156087508,30.70148546534365,28.293073964374702,28.617229509238435,0.8660254037844386,0.5000000000000001
2020,3,23.82486267394948,28.191958116758883,-457452137.9674709,4.683493696737808,0.42280947679600883,-0.6125794818195013,0.0471355336657642,21.25671846290719,25.836681156087508,27.909626365561145,28.293073964374702,1.0,6.123233995736766e-17
2020,4,19.606033162156795,28.68444086526302,-457452137.9585898,3.39948521383607,0.5984335663554488,-0.7360866176482487,0.0513558698123728,23.82486267394948,21.25671846290719,28.191958116758883,27.909626365561145,0.8660254037844387,-0.4999999999999998
2020,5,25.663529433130023,28.828772618654003,-457452137.9692081,4.399294631753731,0.3878642655892176,-0.5033301261182015,0.0264192840756749,19.606033162156795,23.82486267394948,28.68444086526302,28.191958116758883,0.49999999999999994,-0.8660254037844387
2020,6,28.98565996077152,28.815814259762497,-457452137.9933107,4.591921646920302,0.3204327399108088,-0.4146102954738239,0.0131918551653799,25.663529433130023,19.606033162156795,28.828772618654003,28.68444086526302,1.2246467991473532e-16,-1.0
2020,7,31.006018751464563,29.022095350064912,-457452137.99520993,4.844684043099814,0.570361252390919,-0.21458342457575902,0.0007462699032394,28.98565996077152,25.663529433130023,28.815814259762497,28.828772618654003,-0.4999999999999997,-0.8660254037844388
2020,8,32.354646964499814,29.06151144719877,-457452137.9465327,5.648993636047206,0.12803357295875606,-0.1870434557545114,0.0001987254125832,31.006018751464563,28.98565996077152,29.022095350064912,28.815814259762497,-0.8660254037844385,-0.5000000000000004
2020,9,33.80994701304072,28.6023431106878,-457452137.9718312,5.958556878680195,0.502716133742714,-0.1648112148399183,6.839368470321746e-05,32.354646964499814,31.006018751464563,29.06151144719877,29.022095350064912,-1.0,-1.8369701987210297e-16
