R2,RMSE,MAE
-0.6601295733932062,0.08325417324675667,0.0649896878296904
-0.7489176293717335,0.07617587923193211,0.05978855431366787
-0.4644669277035822,0.08298428779715097,0.06741879250655404
-0.3273166578099811,0.08733345154130889,0.06423516081526148
-0.5502076970696257,0.08243694795428716,0.06410804886629345
