region,feature,feature_value,partial_dependence
high,month_sin,-1.0,30.734529624648182
high,month_sin,-0.8660254037844386,30.511336801046184
high,month_sin,-0.8660254037844385,30.511336801046184
high,month_sin,-0.5000000000000004,29.90318714901354
high,month_sin,-0.4999999999999997,29.90318714901353
high,month_sin,-2.4492935982947064e-16,29.079815593878426
high,month_sin,1.2246467991473532e-16,29.079815593878426
high,month_sin,0.49999999999999994,28.270000430830887
high,month_sin,0.8660254037844386,27.685259769455904
high,month_sin,0.8660254037844387,27.685259769455904
high,month_sin,1.0,27.472823896444957
