region,feature,feature_value,partial_dependence
high,EPR,-0.6730230573533906,27.277453976413106
high,EPR,-0.6677456113056178,27.294815597678813
high,EPR,-0.662468165257845,27.31237161430343
high,EPR,-0.6571907192100722,27.330124821480982
high,EPR,-0.6519132731622994,27.348078063111622
high,EPR,-0.6466358271145266,27.366234232785626
high,EPR,-0.6413583810667538,27.384596274789725
high,EPR,-0.636080935018981,27.403167185136123
high,EPR,-0.6308034889712082,27.421950012614733
high,EPR,-0.6255260429234354,27.44094785986909
high,EPR,-0.6202485968756626,27.46016388449671
high,EPR,-0.6149711508278898,27.47960130017421
high,EPR,-0.609693704780117,27.499263377808575
high,EPR,-0.6044162587323442,27.519153446713442
high,EPR,-0.5991388126845714,27.539274895813286
high,EPR,-0.5938613666367984,27.559631174874102
high,EPR,-0.5885839205890258,27.58022579576287
high,EPR,-0.5833064745412528,27.601062333735104
high,EPR,-0.5780290284934801,27.62214442875215
high,EPR,-0.5727515824457072,27.643475786828574
high,EPR,-0.5674741363979344,27.665060181410016
high,EPR,-0.5621966903501616,27.686901454782905
high,EPR,-0.5569192443023888,27.709003519516365
high,EPR,-0.551641798254616,27.73137035993696
high,EPR,-0.5463643522068432,27.754006033637317
high,EPR,-0.5410869061590704,27.77691467301941
high,EPR,-0.5358094601112976,27.80010048687304
high,EPR,-0.5305320140635248,27.823567761990518
high,EPR,-0.525254568015752,27.847320864818755
high,EPR,-0.5199771219679792,27.871364243148275
high,EPR,-0.5146996759202064,27.89570242784225
high,EPR,-0.5094222298724336,27.920340034603864
high,EPR,-0.5041447838246608,27.945281765785285
high,EPR,-0.49886733777688796,27.970532412236963
high,EPR,-0.49358989172911516,27.996096855200417
high,EPR,-0.48831244568134236,28.021980068243217
high,EPR,-0.48303499963356955,28.048187119239056
high,EPR,-0.47775755358579675,28.074723172392236
high,EPR,-0.47248010753802394,28.101593490309163
high,EPR,-0.46720266149025114,28.128803436116076
high,EPR,-0.46192521544247833,28.156358475625936
high,EPR,-0.4566477693947055,28.18426417955355
high,EPR,-0.4513703233469327,28.21252622578159
high,EPR,-0.4460928772991599,28.241150401677498
high,EPR,-0.44081543125138706,28.270142606462787
high,EPR,-0.43553798520361425,28.299508853635633
high,EPR,-0.43026053915584145,28.329255273447902
high,EPR,-0.42498309310806864,28.359388115437795
high,EPR,-0.41970564706029584,28.38991375101827
high,EPR,-0.41442820101252303,28.42083867612415
high,EPR,-0.40915075496475023,28.452169513917006
high,EPR,-0.4038733089169774,28.48391301754995
high,EPR,-0.3985958628692046,28.51607607299346
high,EPR,-0.3933184168214318,28.54866570192237
high,EPR,-0.388040970773659,28.581689064666485
high,EPR,-0.3827635247258862,28.615153463224175
high,EPR,-0.37748607867811335,28.64906634434131
high,EPR,-0.37220863263034054,28.683435302655866
high,EPR,-0.36693118658256774,28.718268083909248
high,EPR,-0.36165374053479493,28.753572588225232
high,EPR,-0.3563762944870221,28.78935687345724
high,EPR,-0.3510988484392493,28.825629158605427
high,EPR,-0.3458214023914765,28.862397827303397
high,EPR,-0.3405439563437037,28.89967143137595
high,EPR,-0.3352665102959309,28.9374586944684
high,EPR,-0.3299890642481581,28.975768515748104
high,EPR,-0.3247116182003853,29.014609973678052
high,EPR,-0.3194341721526125,29.05399232986413
high,EPR,-0.3141567261048397,29.093925032975324
high,EPR,-0.3088792800570669,29.13441772273779
high,EPR,-0.3036018340092941,29.17548023400204
high,EPR,-0.2983243879615213,29.217122600884466
high,EPR,-0.29304694191374847,29.25935506098152
high,EPR,-0.2877694958659756,29.302188059657375
high,EPR,-0.2824920498182028,29.345632254404116
high,EPR,-0.27721460377043,29.389698519273157
high,EPR,-0.2719371577226572,29.43439794937819
high,EPR,-0.2666597116748844,29.479741865466888
high,EPR,-0.2613822656271116,29.525741818561574
high,EPR,-0.2561048195793388,29.57240959466559
high,EPR,-0.250827373531566,29.619757219534
high,EPR,-0.24554992748379317,29.66779696350678
high,EPR,-0.24027248143602037,29.71654134640036
high,EPR,-0.23499503538824756,29.766003142455485
high,EPR,-0.22971758934047476,29.816195385337316
high,EPR,-0.22444014329270195,29.867131373183586
high,EPR,-0.21916269724492915,29.91882467369625
high,EPR,-0.21388525119715635,29.97128912927177
high,EPR,-0.20860780514938349,30.024538862163453
high,EPR,-0.20333035910161068,30.07858827966983
high,EPR,-0.19805291305383788,30.133452079342124
high,EPR,-0.19277546700606507,30.1891452542018
high,EPR,-0.18749802095829227,30.245683097960615
high,EPR,-0.18222057491051946,30.30308121023196
high,EPR,-0.17694312886274666,30.361355501723928
high,EPR,-0.17166568281497385,30.420522199400853
high,EPR,-0.16638823676720105,30.480597851601765
high,EPR,-0.16111079071942824,30.54159933309949
high,EPR,-0.15583334467165544,30.60354385008639
high,EPR,-0.1505558986238826,30.666448945068016
