R2,RMSE,MAE
0.6703865402319695,2.8336990813098586,2.3387204496837346
0.7146512012915087,2.0630717882936103,1.5881495248207458
0.8662777801675857,1.7153541947652748,1.3986087143818755
0.8784067310626588,1.6175868827728097,1.1763796739207013
0.9072134611778091,1.2415069910313488,0.9381123323993019
0.9393800945102228,1.2123386454229463,1.0241102355152314
0.8293859680736259,1.780592930599308,1.4106801551202652
