R2,RMSE,MAE
-6.4378145798698725,0.4766271000090486,0.3545599556655797
-2.9890266324168575,0.24517368845326104,0.21030145812818762
-1.8096520610750213,0.26728688961900454,0.19958876336305278
-0.9950811198528169,0.19752845972280988,0.14112081969304932
0.11344827806096824,0.13797750708106557,0.11237969791972029
-1.7511890070142146,0.19594261303637397,0.17143020363555936
-2.3115525203613028,0.253422709653594,0.1982301497341915
