R2,RMSE,MAE
-10.931167141108077,0.5604277587870821,0.4514281495558984
-2.901281954317733,0.2808542790706318,0.23819473839758562
-0.2626584264189531,0.18335820024163849,0.13782814752088382
-2.050677018412617,0.20243810488711397,0.1730059685829766
-4.036446135064345,0.3067695857466166,0.2501142510143361
