y_true,y_pred,residual
33.72411985212238,33.804933779426804,-0.08081392730442616
34.08338185814356,34.034224519150115,0.049157338993445876
34.113005473162524,34.04913310249043,0.06387237067209384
34.210923013870946,34.088771380212435,0.12215163365851112
34.02446971365161,33.94342992760411,0.08103978604750495
33.83491369621962,33.81099247362783,0.0239212225917953
33.652559920366144,33.685360660317635,-0.03280073995149024
33.54686666981207,33.61144790075209,-0.06458123094002133
33.74609780677096,33.81275275239277,-0.0666549456218064
33.80042334469862,33.86027831652389,-0.059854971825267
33.812139309085964,33.83171885041398,-0.01957954132801376
33.85275955185924,33.85299900876932,-0.00023945691008009362
33.83479082911515,33.848506134742266,-0.013715305627115981
34.00891617071684,33.998205472376355,0.010710698340481883
33.99410487799226,33.937171017047156,0.05693386094510089
33.74592890594596,33.7577647886881,-0.011835882742140313
33.760854184864726,33.76387797055569,-0.0030237856909636207
34.028182433235166,33.92978639965564,0.09839603357952598
34.08994589780342,34.00241441365945,0.08753148414396605
34.04457184479777,33.96009559712462,0.08447624767315176
34.33998070459753,34.20681018091511,0.13317052368241633
34.11653215032939,34.07803702844041,0.03849512188897819
34.066363891980295,34.032908122121874,0.03345576985842058
33.99438845975608,33.96854975600116,0.025838703754921255
33.93952856597472,33.924372093392805,0.015156472581914215
33.860042099992874,33.86703844098412,-0.006996340991243244
33.74307740798644,33.80365135986573,-0.0605739518792916
33.7162417349789,33.7773028244968,-0.06106108951789935
33.475213698384735,33.55574243809277,-0.08052873970803631
33.71595189945428,33.72753973959138,-0.01158784013709635
33.61961895369339,33.66993604186903,-0.05031708817563896
33.63642648460154,33.727722732670934,-0.09129624806939063
34.05802563375285,34.03978125593521,0.01824437781763777
33.95315217290851,33.96328459942655,-0.010132426518040916
33.7254672122609,33.797030571195315,-0.07156335893441224
33.70657646906183,33.77771098229134,-0.07113451322950937
33.84051777982833,33.857387705057015,-0.016869925228682803
33.6855905366729,33.739828600842756,-0.054238064169858546
33.5677936783356,33.6757275769167,-0.10793389858110203
33.454131670006205,33.576434304952976,-0.12230263494677018
33.5319188307618,33.61544181327737,-0.08352298251556789
33.62470928248481,33.67825726152918,-0.05354797904437447
33.799148908103426,33.793250388114146,0.00589851998928026
33.62731504872123,33.6907028235601,-0.0633877748388727
33.94604695406977,33.93787823310018,0.008168720969592869
33.901026994892085,33.918748701836,-0.017721706943916615
33.93474334250133,33.920999977942586,0.013743364558742144
33.90428181368359,33.89500594743549,0.009275866248096065
33.98321797811283,33.941579830823784,0.04163814728904924
34.014687752718686,33.987793920344075,0.026893832374611293
33.84248102245301,33.84746476498605,-0.004983742533042346
33.72611632337639,33.76328197839169,-0.03716565501530056
33.80274864498651,33.783431184665204,0.01931746032130377
33.86937571795934,33.8386934925431,0.03068222541624266
33.84955133556981,33.84553664038789,0.004014695181915329
33.61723847291296,33.71928908973105,-0.10205061681809013
33.81192339656937,33.84306475840618,-0.031141361836809267
33.962148270264706,33.94589010454812,0.016258165716585893
34.14779610871462,34.065535078276945,0.08226103043767807
33.78485053387028,33.82176668262947,-0.03691614875919669
34.01145339558759,33.98382512470031,0.02762827088727704
34.03129036477117,34.024554382956815,0.006735981814358638
34.08553375003953,34.03466593542434,0.05086781461518797
33.93136266897519,33.885274350326014,0.04608831864917562
33.85883830853875,33.836592724579845,0.022245583958905968
33.79358048004621,33.79338117088283,0.00019930916337784765
33.75561560298942,33.777866534143584,-0.022250931154161435
33.84283005311816,33.83902928860737,0.003800764510792476
33.99017279635497,33.97156506459786,0.018607731757107615
34.046520783250415,34.02846983626889,0.018050946981524874
33.95199408108459,33.973741790517224,-0.021747709432631268
33.862162975951854,33.88534695098437,-0.023183975032516457
33.90488617370974,33.9220954780307,-0.01720930432095713
33.98455799776174,33.97172764367555,0.01283035408619071
33.94548521654285,33.91730681465892,0.028178401883927506
33.70989211546189,33.760124286083375,-0.05023217062148433
33.59735503434919,33.65537735212319,-0.05802231777399669
33.92079398623426,33.87244166260017,0.048352323634091476
33.76684539342254,33.79193239051352,-0.02508699709098039
34.11803664495407,34.01755328190221,0.10048336305185757
34.23802155681353,34.14090619023154,0.09711536658198838
34.01565937095699,33.99400271514844,0.02165665580854892
34.10413630965751,34.045305533221445,0.05883077643606782
33.930786690341805,33.937335639389005,-0.006548949047200381
34.03581488434807,33.99250571631046,0.043309168037609425
34.05470262577295,34.01588195771907,0.03882066805388007
34.14782044080076,34.07810007066776,0.06972037013299826
34.12710556798863,34.0325446837464,0.09456088424222742
33.72239103797193,33.739036591834555,-0.016645553862623785
33.748069223650006,33.76664081522766,-0.01857159157765409
33.75032272553708,33.76252854896318,-0.012205823426100437
33.87419043453792,33.85134934672579,0.022841087812132344
33.97284335525632,33.96944942073806,0.0033939345182645297
33.89337032931978,33.91257162543595,-0.019201296116172273
33.90581282325942,33.900020469637,0.005792353622418034
33.933934757965986,33.924422938278624,0.009511819687361367
33.81073223008403,33.85668862081049,-0.04595639072645952
33.990353421491,33.98285300832064,0.007500413170362208
33.9862914632884,33.9622164349673,0.024075028321099978
33.886738470179615,33.879804684318245,0.006933785861370723
33.71118137938699,33.73599463348265,-0.024813254095654713
33.575332371172934,33.64767124264063,-0.07233887146769291
33.77413507533192,33.78137827002985,-0.0072431946979278905
33.786276351882485,33.81176768521589,-0.02549133333340592
34.04028194921312,34.00827628753364,0.03200566167947727
33.887811225443926,33.91115276056664,-0.023341535122710866
33.77569667034922,33.84376212625778,-0.06806545590855961
33.99629444273919,33.96047086928925,0.035823573449938806
33.862083615751104,33.88208036528592,-0.019996749534819003
