y_true,y_pred,residual
33.95315217290851,33.982185658246465,-0.0290334853379548
33.7254672122609,33.92418599716745,-0.19871878490654638
33.70657646906183,33.87791198145583,-0.1713355123940019
33.84051777982833,33.85175875724,-0.011240977411667075
33.6855905366729,33.84916926990178,-0.1635787332288814
33.5677936783356,33.85044717350659,-0.28265349517099025
33.454131670006205,33.72422696949219,-0.27009529948598754
33.5319188307618,33.74043606439559,-0.20851723363378483
33.62470928248481,33.74789491986962,-0.12318563738481458
33.799148908103426,33.761853286529316,0.037295621574109816
33.62731504872123,33.79048981802543,-0.16317476930419872
33.94604695406977,33.895740631519516,0.0503063225502558
33.901026994892085,33.904409609415886,-0.003382614523800953
33.93474334250133,33.886580917116156,0.048162425385172014
33.90428181368359,33.871758116335506,0.03252369734808269
33.98321797811283,33.86176228821734,0.12145568989549105
34.014687752718686,33.882475109308125,0.13221264341056127
33.84248102245301,33.84769531671162,-0.005214294258614416
33.72611632337639,33.824082324867646,-0.09796600149125823
33.80274864498651,33.78842483843497,0.014323806551537643
33.86937571795934,33.84397070864673,0.025405009312613913
33.84955133556981,33.88726842007188,-0.03771708450207001
33.61723847291296,33.87433704870857,-0.25709857579560946
33.81192339656937,33.850305213397675,-0.03838181682830566
33.962148270264706,33.8759054049275,0.08624286533720493
34.14779610871462,33.892295093085146,0.255501015629477
33.78485053387028,33.90858502186648,-0.12373448799620235
34.01145339558759,33.89924267359403,0.11221072199355575
34.03129036477117,33.91700934375287,0.11428102101830007
34.08553375003953,33.88914861461583,0.19638513542370362
33.93136266897519,33.86056670705652,0.07079596191866955
33.85883830853875,33.81273256043738,0.04610574810136825
33.79358048004621,33.78598723739514,0.0075932426510689766
